,game_sequence,game_pk,team,is_home,batter,batting_order,ab,bb,hbp,single,double,triple,hr,sf
18001,1001,663253,DET,False,543257,2,4,0,0,1,0,0,0,0
18002,1001,663253,DET,False,408234,3,4,0,0,0,0,0,0,0
18003,1001,663253,DET,False,595879,4,4,0,0,0,2,0,0,0
18004,1001,663253,DET,False,682985,5,3,1,0,1,0,0,0,0
18005,1001,663253,DET,False,600869,6,4,0,0,1,0,0,0,0
18006,1001,663253,DET,False,679529,7,3,0,0,2,0,0,0,1
18007,1001,663253,DET,False,570731,8,4,0,0,0,1,0,0,0
18008,1001,663253,DET,False,571466,9,2,0,0,1,0,0,0,0
18009,1001,663253,BOS,True,680776,1,3,1,0,1,1,0,0,0
18010,1001,663253,BOS,True,646240,2,3,1,0,0,1,0,0,0
18011,1001,663253,BOS,True,502110,3,4,0,0,1,0,0,0,0
18012,1001,663253,BOS,True,593428,4,4,0,0,0,0,0,0,0
18013,1001,663253,BOS,True,657077,5,4,0,0,1,0,0,0,0
18014,1001,663253,BOS,True,596115,6,4,0,0,0,1,0,0,0
18015,1001,663253,BOS,True,614173,7,4,0,0,2,1,0,0,0
18016,1001,663253,BOS,True,543877,8,3,0,0,0,0,0,0,1
18017,1001,663253,BOS,True,598265,9,4,0,0,0,0,0,0,0
18018,1002,662221,AZ,False,662139,1,4,0,0,2,0,0,0,0
18019,1002,662221,AZ,False,677950,2,3,1,0,0,1,0,0,0
18020,1002,662221,AZ,False,668942,3,4,0,0,1,0,0,0,0
18021,1002,662221,AZ,False,572233,4,2,0,1,0,0,0,0,1
18022,1002,662221,AZ,False,656976,5,3,1,0,1,0,0,0,0
18023,1002,662221,AZ,False,656669,6,3,0,1,0,0,0,0,0
18024,1002,662221,AZ,False,671083,7,4,0,0,0,0,0,0,0
18025,1002,662221,AZ,False,608348,8,4,0,0,0,0,0,0,0
18026,1002,662221,AZ,False,672695,9,4,0,0,0,0,0,0,0
18027,1002,662221,SD,True,663757,1,4,0,0,0,0,0,1,0
18028,1002,662221,SD,True,595777,2,3,1,0,0,0,0,0,0
18029,1002,662221,SD,True,630105,3,3,1,0,0,0,0,1,0
18030,1002,662221,SD,True,572228,4,4,0,0,0,0,0,0,0
18031,1002,662221,SD,True,543333,5,4,0,0,0,0,0,0,0
18032,1002,662221,SD,True,608577,6,3,0,0,0,1,0,0,0
18033,1002,662221,SD,True,543592,7,1,2,0,0,0,0,0,0
18034,1002,662221,SD,True,682928,8,3,0,0,0,0,0,0,0
18035,1002,662221,SD,True,673490,9,2,1,0,1,0,0,0,0
18036,1003,661893,NYY,False,518934,1,4,0,0,0,0,0,0,0
18037,1003,661893,NYY,False,592450,2,3,1,0,0,0,0,0,0
18038,1003,661893,NYY,False,519203,3,4,0,0,1,0,0,1,0
18039,1003,661893,NYY,False,519317,4,4,0,0,0,0,0,0,0
18040,1003,661893,NYY,False,650402,5,4,0,0,0,1,0,0,0
18041,1003,661893,NYY,False,518626,6,4,0,0,2,0,0,0,0
18042,1003,661893,NYY,False,543305,7,4,0,0,1,0,1,0,0
18043,1003,661893,NYY,False,624431,8,2,1,0,0,0,0,0,1
18044,1003,661893,NYY,False,503556,9,4,0,0,0,0,0,0,0
18045,1003,661893,TB,True,650490,1,4,0,0,0,0,0,0,0
18046,1003,661893,TB,True,622534,2,4,0,0,1,0,0,0,0
18047,1003,661893,TB,True,596847,3,2,2,0,0,0,0,0,0
18048,1003,661893,TB,True,668227,4,4,0,0,0,0,0,0,0
18049,1003,661893,TB,True,660644,5,3,1,0,0,0,0,0,0
18050,1003,661893,TB,True,595281,6,1,0,0,0,0,0,0,0
18051,1003,661893,TB,True,670623,7,4,0,0,1,0,0,0,0
18052,1003,661893,TB,True,666139,8,3,1,0,0,0,0,0,0
18053,1003,661893,TB,True,650907,9,2,0,0,0,0,0,0,0
18054,1004,662522,MIA,False,542932,1,5,0,0,1,0,0,0,0
18055,1004,662522,MIA,False,665862,2,2,1,1,0,0,0,0,0
18056,1004,662522,MIA,False,624585,3,4,0,0,1,0,0,0,0
18057,1004,662522,MIA,False,643265,4,4,0,0,1,0,0,0,0
18058,1004,662522,MIA,False,500743,5,4,0,0,2,0,0,0,0
18059,1004,662522,MIA,False,607732,6,2,2,0,1,0,0,0,0
18060,1004,662522,MIA,False,666464,7,4,0,0,0,0,0,0,0
18061,1004,662522,MIA,False,650559,8,3,1,0,0,0,0,0,0
18062,1004,662522,MIA,False,663897,9,4,0,0,1,0,0,0,0
18063,1004,662522,NYM,True,607043,1,5,0,0,2,1,0,0,0
18064,1004,662522,NYM,True,516782,2,4,1,0,1,0,0,0,0
18065,1004,662522,NYM,True,596019,3,5,0,0,1,0,0,0,0
18066,1004,662522,NYM,True,624413,4,3,0,0,0,0,0,0,1
18067,1004,662522,NYM,True,592192,5,3,1,0,0,0,0,0,0
18068,1004,662522,NYM,True,605204,6,2,1,1,0,0,0,0,0
18069,1004,662522,NYM,True,643446,7,2,0,0,0,1,0,0,0
18070,1004,662522,NYM,True,500871,8,3,0,0,1,0,0,0,1
18071,1004,662522,NYM,True,621512,9,3,1,0,0,0,0,0,0
18072,1005,661143,SF,False,596103,1,4,0,0,1,0,0,0,0
18073,1005,661143,SF,False,527038,2,4,0,0,0,0,0,0,0
18074,1005,661143,SF,False,573262,3,4,0,0,0,0,0,0,0
18075,1005,661143,SF,False,573131,4,2,1,0,1,0,0,0,0
18076,1005,661143,SF,False,446334,5,3,0,0,1,0,0,0,0
18077,1005,661143,SF,False,670768,6,4,0,0,2,0,0,0,0
18078,1005,661143,SF,False,642731,7,4,0,0,1,0,0,0,0
18079,1005,661143,SF,False,592200,8,2,1,0,0,0,0,0,0
18080,1005,661143,SF,False,600303,9,3,0,0,1,0,0,0,0
18081,1005,661143,ATL,True,660670,1,4,0,0,0,0,0,0,0
18082,1005,661143,ATL,True,621020,2,4,0,0,0,1,0,0,0
18083,1005,661143,ATL,True,663586,3,4,0,0,1,0,0,0,0
18084,1005,661143,ATL,True,621566,4,3,1,0,0,0,0,0,0
18085,1005,661143,ATL,True,518595,5,4,0,0,0,0,0,1,0
18086,1005,661143,ATL,True,542303,6,4,0,0,1,0,0,0,0
18087,1005,661143,ATL,True,594807,7,4,0,0,1,0,0,0,0
18088,1005,661143,ATL,True,606115,8,4,0,0,1,0,0,0,0
18089,1005,661143,ATL,True,671739,9,3,0,0,2,0,1,0,0
18090,1006,661121,CHC,False,666624,1,5,0,0,1,0,0,0,0
18091,1006,661121,CHC,False,575929,2,3,0,1,0,0,0,0,0
18092,1006,661121,CHC,False,542364,3,4,1,0,2,0,0,0,0
18093,1006,661121,CHC,False,664023,4,3,1,0,1,1,0,0,0
18094,1006,661121,CHC,False,621550,5,4,1,0,0,0,0,0,0
18095,1006,661121,CHC,False,542340,6,4,0,0,1,0,0,0,0
18096,1006,661121,CHC,False,663538,7,3,1,0,2,0,0,0,0
18097,1006,661121,CHC,False,518792,8,4,0,0,0,0,0,0,0
18098,1006,661121,CHC,False,663845,9,4,0,0,1,0,0,0,0
18099,1006,661121,PIT,True,663647,1,4,0,0,0,0,0,0,0
18100,1006,661121,PIT,True,668804,2,3,1,0,2,0,0,0,0
18101,1006,661121,PIT,True,669261,3,4,1,0,0,1,0,0,0
18102,1006,661121,PIT,True,596129,4,4,1,0,1,1,0,0,0
18103,1006,661121,PIT,True,656308,5,2,3,0,0,0,0,0,0
18104,1006,661121,PIT,True,665833,6,5,0,0,1,1,0,0,0
18105,1006,661121,PIT,True,676632,7,4,0,0,2,1,0,0,0
18106,1006,661121,PIT,True,623168,8,4,0,0,0,1,0,0,0
18107,1006,661121,PIT,True,660829,9,2,0,0,0,0,0,0,2
18108,1007,661186,STL,False,669242,1,4,0,0,0,0,0,0,0
18109,1007,661186,STL,False,680977,2,4,0,0,1,0,0,0,0
18110,1007,661186,STL,False,502671,3,4,0,0,0,0,0,0,0
18111,1007,661186,STL,False,571448,4,4,0,0,0,0,0,0,0
18112,1007,661186,STL,False,669357,5,3,0,0,0,0,0,0,0
18113,1007,661186,STL,False,660766,6,3,0,0,1,1,0,0,0
18114,1007,661186,STL,False,666185,7,2,1,0,0,0,0,0,0
18115,1007,661186,STL,False,664056,8,3,0,0,0,0,0,0,0
18116,1007,661186,STL,False,668800,9,1,1,0,0,0,0,0,0
18117,1007,661186,MIL,True,592885,1,4,0,0,0,0,0,0,0
18118,1007,661186,MIL,True,642715,2,4,0,0,1,1,0,0,0
18119,1007,661186,MIL,True,642133,3,4,0,0,0,1,0,0,0
18120,1007,661186,MIL,True,457705,4,4,0,0,0,0,0,0,0
18121,1007,661186,MIL,True,592669,5,3,1,0,0,1,0,0,0
18122,1007,661186,MIL,True,553882,6,4,0,0,0,0,0,0,0
18123,1007,661186,MIL,True,649966,7,3,0,0,0,0,0,0,0
18124,1007,661186,MIL,True,669374,8,1,1,1,1,0,0,0,0
18125,1007,661186,MIL,True,621438,9,3,0,0,0,0,0,1,0
18126,1008,661482,TOR,False,543807,1,5,0,0,1,0,0,0,0
18127,1008,661482,TOR,False,666182,2,5,0,0,1,0,0,0,0
18128,1008,661482,TOR,False,665489,3,2,2,0,0,0,0,0,0
18129,1008,661482,TOR,False,606192,4,4,0,0,0,2,0,0,0
18130,1008,661482,TOR,False,606132,5,4,0,0,0,0,0,1,0
18131,1008,661482,TOR,False,669289,6,4,0,0,0,0,0,0,0
18132,1008,661482,TOR,False,656305,7,4,0,0,0,0,0,0,0
18133,1008,661482,TOR,False,672515,8,4,0,0,1,0,0,0,0
18134,1008,661482,TOR,False,624415,9,4,0,0,0,1,0,1,0
18135,1008,661482,CWS,True,641313,1,5,0,0,2,0,0,0,0
18136,1008,661482,CWS,True,683734,2,4,0,0,2,1,0,1,0
18137,1008,661482,CWS,True,673357,3,4,0,0,1,0,0,1,0
18138,1008,661482,CWS,True,547989,4,3,1,0,0,0,0,0,0
18139,1008,661482,CWS,True,572041,5,4,0,0,1,0,0,0,0
18140,1008,661482,CWS,True,669394,6,3,1,0,1,0,0,0,0
18141,1008,661482,CWS,True,624512,7,4,0,0,1,0,0,0,0
18142,1008,661482,CWS,True,641553,8,4,0,0,1,0,0,0,0
18143,1008,661482,CWS,True,543281,9,4,0,0,0,0,0,1,0
18144,1009,661890,NYY,False,518934,1,3,1,0,1,1,0,0,0
18145,1009,661890,NYY,False,518626,2,3,1,0,0,0,0,0,0
18146,1009,661890,NYY,False,519203,3,3,1,0,0,0,0,0,0
18147,1009,661890,NYY,False,519317,4,3,1,0,0,0,0,0,0
18148,1009,661890,NYY,False,650402,5,3,1,0,0,0,0,0,0
18149,1009,661890,NYY,False,543305,6,4,0,0,0,0,0,0,0
18150,1009,661890,NYY,False,543309,7,4,0,0,1,0,0,0,0
18151,1009,661890,NYY,False,503556,8,4,0,0,0,1,0,1,0
18152,1009,661890,NYY,False,608336,9,3,0,0,0,0,0,0,0
18153,1009,661890,TB,True,650490,1,4,0,0,1,0,0,0,0
18154,1009,661890,TB,True,670623,2,3,0,1,0,0,0,3,0
18155,1009,661890,TB,True,623912,3,4,0,0,0,1,0,1,0
18156,1009,661890,TB,True,668227,4,4,0,0,1,0,0,0,0
18157,1009,661890,TB,True,642336,5,4,0,0,0,0,0,0,0
18158,1009,661890,TB,True,666139,6,4,0,0,0,0,0,0,0
18159,1009,661890,TB,True,660644,7,3,0,0,0,0,0,0,0
18160,1009,661890,TB,True,670764,8,3,0,0,0,1,0,0,0
18161,1009,661890,TB,True,621433,9,3,0,0,0,0,0,0,0
18162,1010,663442,KC,False,593160,1,6,0,0,0,2,0,0,0
18163,1010,663442,KC,False,643217,2,5,1,0,1,0,0,0,0
18164,1010,663442,KC,False,677951,3,5,0,0,0,1,0,2,0
18165,1010,663442,KC,False,521692,4,1,1,0,0,0,0,0,0
18166,1010,663442,KC,False,669004,5,5,1,0,0,0,0,0,0
18167,1010,663442,KC,False,641531,6,5,1,0,1,1,0,0,0
18168,1010,663442,KC,False,467793,7,5,0,0,2,1,0,1,0
18169,1010,663442,KC,False,572191,8,5,0,0,0,0,0,0,0
18170,1010,663442,KC,False,656896,9,4,0,1,0,1,0,0,0
18171,1010,663442,LAA,True,621493,1,4,2,0,1,0,0,0,0
18172,1010,663442,LAA,True,545361,2,4,2,0,0,0,0,0,0
18173,1010,663442,LAA,True,660271,3,4,0,0,1,0,0,2,2
18174,1010,663442,LAA,True,665120,4,6,0,0,0,1,1,1,0
18175,1010,663442,LAA,True,650859,5,5,0,0,0,0,0,0,0
18176,1010,663442,LAA,True,545358,6,5,0,0,1,0,0,0,0
18177,1010,663442,LAA,True,622110,7,4,1,0,1,0,0,0,0
18178,1010,663442,LAA,True,669016,8,2,0,0,0,0,0,0,0
18179,1010,663442,LAA,True,623205,9,2,0,0,0,0,0,0,0
18180,1011,663246,DET,False,543257,1,4,1,0,0,0,0,0,0
18181,1011,663246,DET,False,595879,2,5,0,0,1,0,1,1,0
18182,1011,663246,DET,False,408234,3,4,0,1,3,0,0,0,0
18183,1011,663246,DET,False,606992,4,4,0,0,1,0,0,0,0
18184,1011,663246,DET,False,682985,5,4,0,0,2,0,0,0,0
18185,1011,663246,DET,False,679529,6,3,1,0,0,0,0,0,0
18186,1011,663246,DET,False,600869,7,4,0,0,1,0,0,0,0
18187,1011,663246,DET,False,570731,8,4,0,0,0,0,0,1,0
18188,1011,663246,DET,False,650489,9,4,0,0,0,0,0,0,0
18189,1011,663246,BOS,True,680776,1,4,0,0,1,0,0,0,0
18190,1011,663246,BOS,True,646240,2,4,0,0,1,0,0,0,0
18191,1011,663246,BOS,True,502110,3,3,0,0,0,0,0,0,1
18192,1011,663246,BOS,True,593428,4,4,0,0,2,0,0,0,0
18193,1011,663246,BOS,True,657077,5,4,0,0,1,0,0,0,0
18194,1011,663246,BOS,True,596115,6,3,0,0,0,0,0,1,0
18195,1011,663246,BOS,True,614173,7,3,0,0,0,0,0,0,0
18196,1011,663246,BOS,True,543877,8,3,0,0,0,1,0,1,0
18197,1011,663246,BOS,True,598265,9,3,0,0,0,0,0,0,0
18198,1012,663041,LAD,False,607208,1,5,0,0,4,0,0,0,0
18199,1012,663041,LAD,False,518692,2,4,1,0,1,1,1,0,0
18200,1012,663041,LAD,False,669257,3,4,0,0,1,0,0,1,1
18201,1012,663041,LAD,False,571970,4,5,0,0,1,0,0,0,0
18202,1012,663041,LAD,False,621035,5,5,0,0,1,2,0,0,0
18203,1012,663041,LAD,False,641355,6,5,0,0,0,0,0,0,0
18204,1012,663041,LAD,False,457759,7,4,0,0,1,1,0,0,0
18205,1012,663041,LAD,False,657193,8,2,0,0,0,0,0,0,0
18206,1012,663041,LAD,False,666158,9,3,0,0,2,0,0,0,1
18207,1012,663041,CIN,True,663697,1,3,1,0,0,0,0,1,0
18208,1012,663041,CIN,True,592273,2,4,0,0,1,0,0,0,0
18209,1012,663041,CIN,True,502054,3,3,0,1,0,0,0,0,0
18210,1012,663041,CIN,True,458015,4,4,0,0,1,1,0,0,0
18211,1012,663041,CIN,True,571657,5,4,0,0,0,0,0,0,0
18212,1012,663041,CIN,True,519058,6,4,0,0,0,0,0,0,0
18213,1012,663041,CIN,True,669222,7,3,0,0,0,0,0,0,0
18214,1012,663041,CIN,True,546991,8,3,0,0,0,0,0,1,0
18215,1012,663041,CIN,True,605244,9,3,0,0,0,0,0,0,0
18216,1013,662750,NYM,False,607043,1,5,0,0,1,0,0,0,0
18217,1013,662750,NYM,False,516782,2,4,0,0,0,0,0,0,0
18218,1013,662750,NYM,False,596019,3,4,0,0,0,0,0,0,0
18219,1013,662750,NYM,False,624413,4,3,1,0,2,0,0,1,0
18220,1013,662750,NYM,False,592192,5,4,0,0,1,0,0,0,0
18221,1013,662750,NYM,False,641645,6,4,0,0,1,0,0,0,0
18222,1013,662750,NYM,False,500871,7,4,0,0,0,0,0,1,0
18223,1013,662750,NYM,False,605204,8,4,0,0,0,0,0,0,0
18224,1013,662750,NYM,False,664850,9,3,0,0,0,0,0,0,0
18225,1013,662750,HOU,True,514888,1,4,1,0,0,0,0,1,0
18226,1013,662750,HOU,True,488726,2,5,0,0,2,0,0,0,0
18227,1013,662750,HOU,True,608324,3,3,1,0,2,0,0,0,0
18228,1013,662750,HOU,True,670541,4,3,1,0,0,0,0,1,0
18229,1013,662750,HOU,True,663656,5,3,1,0,0,1,0,0,0
18230,1013,662750,HOU,True,493329,6,3,1,0,0,0,0,0,0
18231,1013,662750,HOU,True,643289,7,3,1,0,1,1,0,0,0
18232,1013,662750,HOU,True,642350,8,4,0,0,0,0,0,1,0
18233,1013,662750,HOU,True,455117,9,3,1,0,0,0,0,0,0
18234,1014,662360,SEA,False,641487,1,5,0,0,0,0,0,0,0
18235,1014,662360,SEA,False,664034,2,5,0,0,2,1,0,0,0
18236,1014,662360,SEA,False,677594,3,4,0,1,2,0,0,1,0
18237,1014,662360,SEA,False,608385,4,4,1,0,0,1,0,1,0
18238,1014,662360,SEA,False,553993,5,4,1,0,0,0,0,1,0
18239,1014,662360,SEA,False,624428,6,2,0,0,0,0,0,0,0
18240,1014,662360,SEA,False,457708,7,5,0,0,1,0,0,0,0
18241,1014,662360,SEA,False,666211,8,4,1,0,0,0,0,1,0
18242,1014,662360,SEA,False,663728,9,1,2,1,0,1,0,0,0
18243,1014,662360,OAK,True,640461,1,4,0,0,1,0,0,0,0
18244,1014,662360,OAK,True,681146,2,4,0,0,2,0,0,0,0
18245,1014,662360,OAK,True,657656,3,4,0,0,0,0,0,0,0
18246,1014,662360,OAK,True,542194,4,4,0,0,0,0,0,0,0
18247,1014,662360,OAK,True,669221,5,3,1,0,0,0,0,0,0
18248,1014,662360,OAK,True,641914,6,4,0,0,1,0,0,0,0
18249,1014,662360,OAK,True,462101,7,4,0,0,0,0,0,0,0
18250,1014,662360,OAK,True,669397,8,3,0,0,0,0,0,1,0
18251,1014,662360,OAK,True,665506,9,3,0,0,1,1,0,0,0
18252,1015,662248,AZ,False,656669,1,4,1,0,0,0,0,1,0
18253,1015,662248,AZ,False,662139,2,5,0,0,0,0,0,0,0
18254,1015,662248,AZ,False,606466,3,4,1,0,0,0,0,0,0
18255,1015,662248,AZ,False,572233,4,5,0,0,2,0,0,0,0
18256,1015,662248,AZ,False,671083,5,2,0,0,0,0,0,0,0
18257,1015,662248,AZ,False,608348,6,5,0,0,0,1,0,0,0
18258,1015,662248,AZ,False,677950,7,3,1,0,0,0,0,0,0
18259,1015,662248,AZ,False,606993,8,4,0,0,0,0,0,0,0
18260,1015,662248,AZ,False,672695,9,2,2,0,0,0,0,0,0
18261,1015,662248,SD,True,663757,1,5,0,0,0,0,0,0,0
18262,1015,662248,SD,True,595777,2,2,3,0,0,0,0,0,0
18263,1015,662248,SD,True,630105,3,5,0,0,0,0,0,0,0
18264,1015,662248,SD,True,572228,4,2,2,0,0,0,0,0,0
18265,1015,662248,SD,True,608577,5,5,0,0,0,0,0,0,0
18266,1015,662248,SD,True,543333,6,4,0,0,0,0,0,1,0
18267,1015,662248,SD,True,595751,7,5,0,0,1,1,0,0,0
18268,1015,662248,SD,True,682928,8,3,0,1,1,0,0,0,0
18269,1015,662248,SD,True,673490,9,4,0,0,1,0,0,0,0
18270,1016,661846,PHI,False,656941,1,4,0,0,1,0,0,0,0
18271,1016,661846,PHI,False,656555,2,1,3,0,0,0,0,0,0
18272,1016,661846,PHI,False,592206,3,4,0,0,0,0,0,0,0
18273,1016,661846,PHI,False,592663,4,4,0,0,2,0,0,0,0
18274,1016,661846,PHI,False,544369,5,4,0,0,0,0,0,0,0
18275,1016,661846,PHI,False,664761,6,4,0,0,2,0,0,0,0
18276,1016,661846,PHI,False,663837,7,4,0,0,0,0,0,0,0
18277,1016,661846,PHI,False,622666,8,4,0,0,0,0,0,0,0
18278,1016,661846,PHI,False,622168,9,3,0,0,1,0,0,0,0
18279,1016,661846,TEX,True,543760,1,4,0,0,1,1,0,1,0
18280,1016,661846,TEX,True,608369,2,4,0,0,1,0,0,0,0
18281,1016,661846,TEX,True,666969,3,4,0,0,1,0,0,0,0
18282,1016,661846,TEX,True,594777,4,4,0,0,0,0,0,1,0
18283,1016,661846,TEX,True,641598,5,3,1,0,0,0,0,0,0
18284,1016,661846,TEX,True,663993,6,4,0,0,1,0,0,1,0
18285,1016,661846,TEX,True,641680,7,3,0,0,0,0,0,1,0
18286,1016,661846,TEX,True,669701,8,3,0,0,1,0,0,0,0
18287,1016,661846,TEX,True,665750,9,3,0,0,1,0,0,0,0
18288,1017,661481,TOR,False,543807,1,3,0,0,0,0,0,0,0
18289,1017,661481,TOR,False,666182,2,5,1,0,1,0,0,0,0
18290,1017,661481,TOR,False,665489,3,4,2,0,0,1,0,0,0
18291,1017,661481,TOR,False,672386,4,5,1,0,0,0,0,1,0
18292,1017,661481,TOR,False,606192,5,4,0,0,0,0,0,0,0
18293,1017,661481,TOR,False,669289,6,5,1,0,0,0,0,0,0
18294,1017,661481,TOR,False,656305,7,4,1,0,0,0,0,0,0
18295,1017,661481,TOR,False,666971,8,4,0,1,2,0,0,0,0
18296,1017,661481,TOR,False,606132,9,4,0,0,2,0,0,0,0
18297,1017,661481,CWS,True,641313,1,5,1,0,2,0,0,0,0
18298,1017,661481,CWS,True,683734,2,5,0,0,0,1,0,0,0
18299,1017,661481,CWS,True,673357,3,5,0,0,1,1,0,0,1
18300,1017,661481,CWS,True,547989,4,6,0,0,2,0,0,0,0
18301,1017,661481,CWS,True,572041,5,6,0,0,0,1,0,0,0
18302,1017,661481,CWS,True,641553,6,4,1,0,2,1,0,0,0
18303,1017,661481,CWS,True,664874,7,3,1,0,0,0,0,0,0
18304,1017,661481,CWS,True,543281,8,5,1,0,2,0,0,0,0
18305,1017,661481,CWS,True,664901,9,4,1,0,2,0,0,0,0
18306,1018,661198,WSH,False,514917,1,5,0,0,0,1,0,0,0
18307,1018,661198,WSH,False,665742,2,3,1,0,0,0,0,0,0
18308,1018,661198,WSH,False,605137,3,4,0,0,1,0,0,0,0
18309,1018,661198,WSH,False,443558,4,4,0,0,0,1,0,0,0
18310,1018,661198,WSH,False,671277,5,4,0,0,0,0,0,0,0
18311,1018,661198,WSH,False,660688,6,4,0,0,0,1,0,0,0
18312,1018,661198,WSH,False,628450,7,2,1,0,0,0,0,0,0
18313,1018,661198,WSH,False,596748,8,3,1,0,0,0,0,0,0
18314,1018,661198,WSH,False,657041,9,4,0,0,1,0,0,1,0
18315,1018,661198,BAL,True,656775,1,4,0,0,0,0,0,0,0
18316,1018,661198,BAL,True,641820,2,4,0,0,1,0,0,0,0
18317,1018,661198,BAL,True,623993,3,4,0,0,0,0,0,0,0
18318,1018,661198,BAL,True,669720,4,4,0,0,0,0,0,0,0
18319,1018,661198,BAL,True,663624,5,4,0,0,2,0,0,0,0
18320,1018,661198,BAL,True,668939,6,4,0,0,0,1,0,0,0
18321,1018,661198,BAL,True,596059,7,3,0,0,0,0,0,0,0
18322,1018,661198,BAL,True,663527,8,2,1,0,0,0,0,0,0
18323,1018,661198,BAL,True,622761,9,3,0,0,0,0,0,0,0
18324,1019,661192,STL,False,669242,1,5,0,0,1,0,0,0,0
18325,1019,661192,STL,False,680977,2,4,1,0,2,0,0,0,0
18326,1019,661192,STL,False,571448,3,4,0,0,1,1,0,0,0
18327,1019,661192,STL,False,660766,4,4,0,0,0,0,0,0,0
18328,1019,661192,STL,False,669357,5,4,0,0,2,0,0,2,0
18329,1019,661192,STL,False,666185,6,3,1,0,0,0,0,0,0
18330,1019,661192,STL,False,664056,7,4,0,0,0,0,0,0,0
18331,1019,661192,STL,False,663457,8,4,0,0,1,0,0,0,0
18332,1019,661192,STL,False,668800,9,4,0,0,1,0,0,0,0
18333,1019,661192,MIL,True,592885,1,3,1,0,1,0,0,0,0
18334,1019,661192,MIL,True,642715,2,4,0,0,0,0,0,1,0
18335,1019,661192,MIL,True,642133,3,2,2,0,0,0,0,0,0
18336,1019,661192,MIL,True,457705,4,2,2,0,0,0,0,0,0
18337,1019,661192,MIL,True,592669,5,3,1,0,0,0,0,0,0
18338,1019,661192,MIL,True,605170,6,4,0,0,0,0,0,0,0
18339,1019,661192,MIL,True,649966,7,4,0,0,1,1,0,0,0
18340,1019,661192,MIL,True,607054,8,4,0,0,0,0,0,0,0
18341,1019,661192,MIL,True,621438,9,4,0,0,0,0,0,0,0
18342,1020,661148,COL,False,656582,1,4,1,0,1,0,0,0,0
18343,1020,661148,COL,False,602074,2,5,0,0,1,0,0,0,0
18344,1020,661148,COL,False,453568,3,5,0,0,1,0,0,0,0
18345,1020,661148,COL,False,543068,4,5,0,0,2,1,0,0,0
18346,1020,661148,COL,False,663898,5,4,1,0,0,1,0,0,0
18347,1020,661148,COL,False,545341,6,4,1,0,1,0,0,0,0
18348,1020,661148,COL,False,641857,7,4,1,0,1,1,0,1,0
18349,1020,661148,COL,False,578428,8,4,1,0,1,1,0,0,0
18350,1020,661148,COL,False,661531,9,5,0,0,0,0,0,0,0
18351,1020,661148,MIA,True,542932,1,4,0,1,1,0,0,0,0
18352,1020,661148,MIA,True,643265,2,5,0,0,0,1,0,0,0
18353,1020,661148,MIA,True,624585,3,4,1,0,1,0,0,0,0
18354,1020,661148,MIA,True,542583,4,4,0,0,2,0,0,0,0
18355,1020,661148,MIA,True,541645,5,5,0,0,0,1,0,1,0
18356,1020,661148,MIA,True,660821,6,4,0,0,1,0,0,1,0
18357,1020,661148,MIA,True,500743,7,4,0,0,1,0,0,0,0
18358,1020,661148,MIA,True,553902,8,4,0,0,1,0,0,0,0
18359,1020,661148,MIA,True,663743,9,4,0,0,1,1,0,0,0
18360,1021,661142,SF,False,670768,1,3,1,0,0,0,0,0,1
18361,1021,661142,SF,False,573262,2,4,1,0,0,1,0,0,0
18362,1021,661142,SF,False,446334,3,4,1,0,0,1,0,0,0
18363,1021,661142,SF,False,592626,4,4,0,0,0,0,0,1,0
18364,1021,661142,SF,False,474832,5,5,0,0,2,0,0,0,0
18365,1021,661142,SF,False,642731,6,5,0,0,2,0,0,0,0
18366,1021,661142,SF,False,600303,7,4,0,1,1,0,0,0,0
18367,1021,661142,SF,False,543063,8,1,0,0,1,0,0,0,1
18368,1021,661142,SF,False,642851,9,4,0,0,1,1,0,1,0
18369,1021,661142,ATL,True,660670,1,5,0,0,2,0,0,1,0
18370,1021,661142,ATL,True,621020,2,5,0,0,2,0,0,0,0
18371,1021,661142,ATL,True,663586,3,4,1,0,1,0,0,0,0
18372,1021,661142,ATL,True,621566,4,5,0,0,0,0,0,2,0
18373,1021,661142,ATL,True,518595,5,5,0,0,1,0,0,0,0
18374,1021,661142,ATL,True,542303,6,5,0,0,0,0,0,1,0
18375,1021,661142,ATL,True,594807,7,3,1,0,0,0,0,0,0
18376,1021,661142,ATL,True,606115,8,4,0,0,1,0,0,0,0
18377,1021,661142,ATL,True,671739,9,3,0,1,1,0,0,0,0
18378,1022,661124,CHC,False,666624,1,4,0,0,0,1,0,0,0
18379,1022,661124,CHC,False,575929,2,3,1,0,0,0,0,0,0
18380,1022,661124,CHC,False,664023,3,4,0,0,0,1,0,0,0
18381,1022,661124,CHC,False,621550,4,3,1,0,0,1,0,1,0
18382,1022,661124,CHC,False,542364,5,2,0,0,0,0,0,0,0
18383,1022,661124,CHC,False,663538,6,3,0,0,0,0,0,0,0
18384,1022,661124,CHC,False,518792,7,4,0,0,2,0,0,0,0
18385,1022,661124,CHC,False,592743,8,4,0,0,0,0,0,0,0
18386,1022,661124,CHC,False,663845,9,3,0,0,0,0,0,0,0
18387,1022,661124,PIT,True,663647,1,4,0,0,0,0,1,0,0
18388,1022,661124,PIT,True,668804,2,3,0,0,1,0,0,0,1
18389,1022,661124,PIT,True,669261,3,2,2,0,0,0,0,0,0
18390,1022,661124,PIT,True,596129,4,2,2,0,1,1,0,0,0
