,game_sequence,game_pk,team,starting_pitcher,is_home,n_pitches,ip,er,k,bb,h
1132,567,746318,TEX,547179,False,86.0,6.0,1.0,3.0,3.0,4.0
1133,567,746318,KC,663903,True,105.0,6.0,1.0,8.0,0.0,4.0
1134,568,746152,ATL,450203,False,98.0,6.0,2.0,5.0,2.0,5.0
1135,568,746152,LAD,694813,True,86.0,6.0,1.0,5.0,1.0,5.0
1136,569,745589,SF,663855,False,88.0,4.0,2.0,3.0,4.0,4.0
1137,569,745589,PHI,605400,True,89.0,4.0,2.0,4.0,4.0,4.0
1138,570,745756,DET,681857,False,88.0,5.0,0.0,5.0,2.0,2.0
1139,570,745756,NYY,573186,True,90.0,5.33,1.0,3.0,5.0,3.0
1140,571,745665,MIA,677960,False,99.0,6.0,3.0,5.0,0.0,5.0
1141,571,745665,OAK,676664,True,95.0,6.33,0.0,6.0,1.0,4.0
1142,572,745510,COL,615698,False,99.0,7.67,0.0,9.0,0.0,3.0
1143,572,745510,PIT,527048,True,88.0,5.33,3.0,4.0,0.0,8.0
1144,573,745187,CWS,641745,False,102.0,4.67,3.0,5.0,2.0,5.0
1145,573,745187,STL,543243,True,94.0,7.0,0.0,6.0,1.0,3.0
1146,574,745101,NYM,500779,False,65.0,2.67,8.0,2.0,1.0,10.0
1147,574,745101,TB,650644,True,77.0,4.67,7.0,5.0,1.0,6.0
1148,575,744868,TOR,579328,False,100.0,6.0,1.0,7.0,1.0,6.0
1149,575,744868,WSH,571578,True,92.0,6.0,3.0,3.0,2.0,6.0
1150,576,745914,BOS,656557,False,99.0,6.0,3.0,5.0,2.0,6.0
1151,576,745914,MIN,663978,True,83.0,6.0,0.0,6.0,1.0,2.0
1152,577,746155,ATL,693821,False,71.0,3.33,7.0,4.0,4.0,7.0
1153,577,746155,LAD,607192,True,96.0,7.0,2.0,10.0,1.0,5.0
1154,578,746884,MIL,668964,False,62.0,3.0,4.0,2.0,4.0,3.0
1155,578,746884,CHC,592791,True,99.0,6.0,0.0,7.0,2.0,2.0
1156,579,746720,BAL,607644,False,85.0,7.0,0.0,8.0,0.0,3.0
1157,579,746720,CIN,671096,True,84.0,5.0,2.0,8.0,0.0,7.0
1158,580,746644,LAA,672282,False,95.0,5.67,7.0,7.0,4.0,5.0
1159,580,746644,CLE,594902,True,85.0,6.0,1.0,5.0,3.0,4.0
1160,581,746394,SEA,669302,False,96.0,8.0,0.0,6.0,4.0,2.0
1161,581,746394,HOU,664285,True,91.0,5.33,5.0,3.0,1.0,9.0
1162,582,747209,SD,650633,False,91.0,6.0,0.0,3.0,0.0,6.0
1163,582,747209,AZ,694297,True,89.0,6.0,3.0,4.0,0.0,10.0
1164,583,745911,BOS,657514,False,12.0,1.0,0.0,1.0,0.0,1.0
1165,583,745911,MIN,641154,True,99.0,6.0,1.0,8.0,1.0,5.0
1166,584,746311,TEX,641540,False,79.0,4.67,2.0,4.0,1.0,4.0
1167,584,746311,KC,608379,True,77.0,3.67,7.0,3.0,1.0,9.0
1168,585,745666,MIA,669432,False,78.0,2.33,8.0,1.0,3.0,8.0
1169,585,745666,OAK,621112,True,105.0,7.0,1.0,3.0,1.0,4.0
1170,586,745583,SF,676775,False,39.0,0.67,5.0,0.0,2.0,4.0
1171,586,745583,PHI,624133,True,94.0,6.0,3.0,6.0,1.0,7.0
1172,587,745511,COL,596295,False,88.0,6.0,0.0,3.0,2.0,4.0
1173,587,745511,PIT,683003,True,96.0,7.0,0.0,10.0,0.0,1.0
1174,588,745183,CWS,607200,False,91.0,4.33,5.0,2.0,5.0,4.0
1175,588,745183,STL,458681,True,94.0,5.0,4.0,4.0,3.0,4.0
1176,589,745100,NYM,681035,False,94.0,6.67,1.0,6.0,1.0,5.0
1177,589,745100,TB,641793,True,87.0,6.0,1.0,7.0,0.0,6.0
1178,590,744862,TOR,592332,False,112.0,5.33,0.0,8.0,2.0,3.0
1179,590,744862,WSH,663623,True,107.0,5.0,0.0,4.0,1.0,5.0
1180,591,745750,DET,663554,False,93.0,5.33,5.0,6.0,1.0,9.0
1181,591,745750,NYY,657376,True,91.0,5.0,3.0,7.0,0.0,4.0
1182,592,747206,SD,663362,False,65.0,3.0,7.0,2.0,3.0,8.0
1183,592,747206,AZ,669194,True,99.0,5.0,4.0,3.0,1.0,8.0
1184,593,746883,MIL,642547,False,97.0,5.0,3.0,5.0,6.0,3.0
1185,593,746883,CHC,665871,True,94.0,6.0,0.0,4.0,3.0,4.0
1186,594,746643,LAA,656288,False,87.0,6.0,2.0,5.0,1.0,4.0
1187,594,746643,CLE,471911,True,71.0,6.0,1.0,3.0,2.0,6.0
1188,595,746395,SEA,682243,False,82.0,6.0,4.0,3.0,1.0,6.0
1189,595,746395,HOU,686613,True,91.0,4.33,2.0,5.0,4.0,5.0
1190,596,746314,TEX,592351,False,99.0,7.0,2.0,7.0,0.0,7.0
1191,596,746314,KC,663738,True,74.0,5.0,0.0,6.0,2.0,2.0
1192,597,746153,ATL,608331,False,108.0,7.0,4.0,7.0,3.0,4.0
1193,597,746153,LAD,572020,True,84.0,6.67,1.0,3.0,2.0,5.0
1194,598,745913,BOS,681867,False,80.0,4.33,1.0,5.0,1.0,5.0
1195,598,745913,MIN,657746,True,95.0,6.0,3.0,5.0,1.0,4.0
1196,599,746719,BAL,665152,False,93.0,6.0,0.0,6.0,1.0,1.0
1197,599,746719,CIN,666157,True,85.0,5.0,4.0,6.0,2.0,4.0
1198,600,745667,MIA,664350,False,65.0,4.0,2.0,2.0,3.0,3.0
1199,600,745667,OAK,671212,True,35.0,1.0,4.0,1.0,3.0,1.0
1200,601,745587,SF,657277,False,98.0,4.0,4.0,6.0,2.0,7.0
1201,601,745587,PHI,592836,True,90.0,6.33,3.0,7.0,1.0,5.0
1202,602,745504,COL,663372,False,85.0,5.67,5.0,3.0,0.0,8.0
1203,602,745504,PIT,663559,True,80.0,5.33,3.0,3.0,2.0,6.0
1204,603,745185,CWS,676979,False,88.0,6.0,1.0,6.0,0.0,3.0
1205,603,745185,STL,669461,True,50.0,3.67,1.0,5.0,0.0,3.0
1206,604,745103,NYM,622663,False,98.0,5.0,4.0,6.0,6.0,4.0
1207,604,745103,TB,686752,True,44.0,2.0,3.0,3.0,1.0,3.0
1208,605,744861,TOR,666201,False,92.0,4.0,6.0,6.0,4.0,6.0
1209,605,744861,WSH,669022,True,76.0,3.0,2.0,4.0,2.0,6.0
1210,606,745751,DET,669373,False,96.0,6.0,2.0,12.0,0.0,6.0
1211,606,745751,NYY,641482,True,97.0,6.33,2.0,9.0,1.0,3.0
1212,607,746886,SD,506433,False,83.0,5.0,0.0,5.0,1.0,3.0
1213,607,746886,CHC,657006,True,68.0,4.67,0.0,2.0,1.0,3.0
1214,608,746639,DET,656427,False,101.0,6.0,2.0,6.0,1.0,6.0
1215,608,746639,CLE,663474,True,83.0,5.0,1.0,6.0,3.0,3.0
1216,609,746313,MIL,669060,False,89.0,6.0,0.0,6.0,3.0,1.0
1217,609,746313,KC,666142,True,95.0,6.0,2.0,8.0,2.0,2.0
1218,610,746149,MIA,682610,False,104.0,4.67,6.0,5.0,4.0,7.0
1219,610,746149,LAD,621111,True,77.0,4.0,3.0,4.0,0.0,6.0
1220,611,745912,SEA,622491,False,98.0,6.67,2.0,7.0,3.0,2.0
1221,611,745912,MIN,680573,True,82.0,6.0,0.0,8.0,1.0,1.0
1222,612,745669,TEX,571760,False,97.0,6.0,1.0,5.0,0.0,7.0
1223,612,745669,OAK,622072,True,78.0,6.0,0.0,3.0,1.0,2.0
1224,613,745509,LAA,542881,False,93.0,6.33,4.0,5.0,3.0,6.0
1225,613,745509,PIT,656605,True,109.0,9.0,1.0,5.0,1.0,5.0
1226,614,745182,NYM,640455,False,89.0,6.0,3.0,1.0,1.0,6.0
1227,614,745182,STL,502043,True,91.0,6.0,2.0,4.0,2.0,7.0
1228,615,745098,CWS,605182,False,54.0,2.0,3.0,0.0,4.0,6.0
1229,615,745098,TB,641302,True,75.0,4.0,2.0,7.0,1.0,4.0
1230,616,745585,SF,696131,False,84.0,4.33,5.0,4.0,3.0,8.0
1231,616,745585,PHI,554430,True,102.0,7.0,0.0,11.0,1.0,4.0
1232,617,746147,MIA,665795,False,58.0,2.0,4.0,1.0,4.0,1.0
1233,617,746147,LAD,808967,True,97.0,8.0,2.0,5.0,0.0,5.0
1234,618,747126,BOS,676710,False,87.0,6.0,2.0,6.0,2.0,5.0
1235,618,747126,ATL,625643,True,91.0,5.33,1.0,5.0,4.0,6.0
1236,619,746718,AZ,668678,False,79.0,6.0,0.0,6.0,3.0,1.0
1237,619,746718,CIN,593423,True,87.0,6.0,1.0,7.0,1.0,4.0
1238,620,746638,DET,628317,False,59.0,2.0,7.0,1.0,3.0,5.0
1239,620,746638,CLE,671106,True,67.0,2.33,7.0,2.0,2.0,7.0
1240,621,746559,SF,690986,False,86.0,7.0,0.0,2.0,2.0,4.0
1241,621,746559,COL,641712,True,95.0,3.67,4.0,2.0,5.0,5.0
1242,622,746315,MIL,607067,False,65.0,4.67,4.0,2.0,1.0,7.0
1243,622,746315,KC,607625,True,77.0,6.67,2.0,5.0,1.0,5.0
1244,623,745915,SEA,676106,False,76.0,4.0,4.0,0.0,2.0,4.0
1245,623,745915,MIN,641927,True,84.0,5.0,2.0,7.0,1.0,3.0
1246,624,746885,SD,681190,False,83.0,4.33,1.0,6.0,0.0,5.0
1247,624,746885,CHC,684007,True,102.0,7.0,2.0,8.0,1.0,7.0
1248,625,745668,TEX,570632,False,90.0,5.0,1.0,2.0,2.0,4.0
1249,625,745668,OAK,548389,True,60.0,1.67,5.0,2.0,2.0,10.0
1250,626,744859,BAL,669203,False,95.0,6.33,3.0,6.0,3.0,5.0
1251,626,744859,WSH,592866,True,77.0,5.0,0.0,8.0,0.0,2.0
1252,627,745095,CWS,647336,False,102.0,5.0,3.0,4.0,4.0,3.0
1253,627,745095,TB,621107,True,94.0,7.0,1.0,3.0,0.0,6.0
1254,628,745752,HOU,434378,False,97.0,5.0,7.0,2.0,3.0,8.0
1255,628,745752,NYY,661563,True,97.0,6.0,1.0,5.0,4.0,1.0
1256,629,745508,LAA,663776,False,103.0,7.0,0.0,7.0,1.0,3.0
1257,629,745508,PIT,682990,True,74.0,4.67,3.0,1.0,2.0,7.0
1258,630,745186,NYM,676130,False,89.0,5.0,3.0,3.0,3.0,5.0
1259,630,745186,STL,571945,True,75.0,4.0,6.0,3.0,0.0,9.0
1260,631,745586,TOR,621244,False,90.0,3.67,8.0,7.0,2.0,7.0
1261,631,745586,PHI,650911,True,89.0,7.0,1.0,5.0,2.0,6.0
1262,632,747127,BOS,601713,False,58.0,4.0,5.0,1.0,1.0,7.0
1263,632,747127,ATL,519242,True,103.0,6.0,0.0,10.0,1.0,6.0
1264,633,746879,SD,656302,False,113.0,7.0,0.0,12.0,2.0,1.0
1265,633,746879,CHC,669713,True,94.0,6.0,3.0,3.0,1.0,7.0
1266,634,746640,DET,681857,False,89.0,6.0,1.0,4.0,2.0,1.0
1267,634,746640,CLE,676440,True,82.0,4.0,4.0,5.0,0.0,5.0
1268,635,746562,SF,663855,False,92.0,5.0,3.0,5.0,2.0,7.0
1269,635,746562,COL,663567,True,67.0,3.0,7.0,2.0,0.0,9.0
1270,636,746312,MIL,605452,False,67.0,5.0,3.0,2.0,2.0,3.0
1271,636,746312,KC,663903,True,89.0,5.33,1.0,4.0,2.0,5.0
1272,637,746151,MIA,677960,False,97.0,6.0,3.0,3.0,1.0,5.0
1273,637,746151,LAD,694813,True,89.0,7.0,1.0,4.0,0.0,6.0
1274,638,745906,SEA,669923,False,70.0,5.0,4.0,4.0,1.0,4.0
1275,638,745906,MIN,663978,True,99.0,5.33,1.0,10.0,1.0,8.0
1276,639,746717,AZ,656756,False,95.0,7.0,2.0,2.0,2.0,7.0
1277,639,746717,CIN,668933,True,86.0,5.0,3.0,2.0,3.0,6.0
1278,640,745664,TEX,547179,False,107.0,6.0,6.0,6.0,2.0,9.0
1279,640,745664,OAK,676664,True,88.0,5.67,4.0,3.0,1.0,8.0
1280,641,745659,TEX,683004,False,60.0,4.0,4.0,3.0,0.0,7.0
1281,641,745659,OAK,674370,True,57.0,2.67,4.0,4.0,2.0,3.0
1282,642,745584,TOR,605135,False,102.0,6.33,2.0,6.0,2.0,3.0
1283,642,745584,PHI,605400,True,96.0,5.67,4.0,7.0,0.0,9.0
1284,643,745507,LAA,667755,False,82.0,4.67,4.0,6.0,2.0,6.0
1285,643,745507,PIT,527048,True,73.0,5.0,4.0,5.0,0.0,8.0
1286,644,745097,CWS,623167,False,96.0,6.0,1.0,8.0,1.0,3.0
1287,644,745097,TB,650644,True,82.0,4.67,2.0,4.0,2.0,5.0
1288,645,744858,BAL,680694,False,90.0,5.0,1.0,9.0,2.0,4.0
1289,645,744858,WSH,680730,True,77.0,5.67,2.0,3.0,1.0,5.0
1290,646,745749,HOU,681293,False,88.0,5.0,5.0,4.0,3.0,8.0
1291,646,745749,NYY,607074,True,100.0,6.33,2.0,7.0,0.0,7.0
1292,647,746802,CLE,594902,False,98.0,5.67,3.0,2.0,3.0,8.0
1293,647,746802,CWS,607200,True,88.0,6.0,0.0,3.0,0.0,6.0
1294,648,746715,AZ,677944,False,78.0,5.33,1.0,2.0,3.0,3.0
1295,648,746715,CIN,668881,True,84.0,5.0,3.0,6.0,5.0,4.0
1296,649,746563,SF,676775,False,51.0,3.67,7.0,1.0,0.0,8.0
1297,649,746563,COL,615698,True,92.0,6.0,1.0,5.0,3.0,5.0
1298,650,746241,KC,608379,False,103.0,6.0,2.0,6.0,5.0,3.0
1299,650,746241,LAA,672282,True,90.0,5.0,6.0,5.0,2.0,7.0
1300,651,745910,SEA,669302,False,91.0,4.0,8.0,4.0,2.0,9.0
1301,651,745910,MIN,641154,True,100.0,6.33,1.0,10.0,0.0,4.0
1302,652,745748,HOU,669854,False,107.0,5.67,2.0,5.0,4.0,4.0
1303,652,745748,NYY,573186,True,95.0,5.67,4.0,5.0,2.0,9.0
1304,653,745995,STL,543243,False,88.0,5.0,6.0,6.0,1.0,7.0
1305,653,745995,MIL,668964,True,84.0,4.0,1.0,6.0,4.0,3.0
1306,654,746071,PHI,624133,False,97.0,7.0,0.0,9.0,2.0,3.0
1307,654,746071,MIA,669432,True,81.0,3.33,4.0,3.0,2.0,9.0
1308,655,746964,WSH,571578,False,86.0,5.0,1.0,4.0,1.0,7.0
1309,655,746964,BOS,656557,True,95.0,7.0,3.0,4.0,1.0,6.0
1310,656,747043,AZ,694297,False,88.0,6.0,3.0,0.0,2.0,5.0
1311,656,747043,BAL,608344,True,95.0,5.67,2.0,6.0,1.0,5.0
1312,657,746553,TEX,592351,False,90.0,6.0,1.0,7.0,1.0,8.0
1313,657,746553,COL,596295,True,82.0,6.67,1.0,5.0,2.0,5.0
1314,658,746479,HOU,664285,False,103.0,7.0,2.0,4.0,2.0,6.0
1315,658,746479,DET,663554,True,88.0,6.0,1.0,2.0,2.0,5.0
1316,659,746240,KC,679525,False,85.0,5.33,1.0,7.0,2.0,4.0
1317,659,746240,LAA,656288,True,90.0,5.67,0.0,3.0,2.0,3.0
1318,660,745993,STL,458681,False,85.0,4.67,4.0,5.0,2.0,5.0
1319,660,745993,MIL,688107,True,79.0,6.0,0.0,4.0,0.0,2.0
1320,661,746801,CLE,471911,False,93.0,7.0,3.0,5.0,0.0,6.0
1321,661,746801,CWS,676979,True,97.0,6.0,0.0,11.0,0.0,5.0
1322,662,745506,CHC,665871,False,89.0,4.33,1.0,4.0,2.0,4.0
1323,662,745506,PIT,683003,True,87.0,6.0,2.0,4.0,2.0,7.0
1324,663,745421,LAD,607192,False,99.0,7.0,1.0,10.0,2.0,1.0
1325,663,745421,SD,650633,True,106.0,7.0,0.0,11.0,3.0,2.0
1326,664,745340,CIN,671096,False,88.0,5.0,2.0,2.0,1.0,6.0
1327,664,745340,SF,657277,True,100.0,7.0,2.0,6.0,2.0,8.0
1328,665,745264,OAK,621112,False,89.0,4.0,7.0,5.0,3.0,7.0
1329,665,745264,SEA,693433,True,62.0,4.33,0.0,3.0,1.0,1.0
1330,666,745094,NYY,657376,False,87.0,6.67,0.0,6.0,2.0,5.0
1331,666,745094,TB,671737,True,93.0,6.0,1.0,7.0,2.0,4.0
1332,667,744940,MIN,657746,False,104.0,7.0,1.0,7.0,0.0,6.0
1333,667,744940,TOR,579328,True,97.0,8.0,2.0,3.0,0.0,4.0
1334,668,745827,ATL,450203,False,99.0,7.0,1.0,7.0,1.0,3.0
1335,668,745827,NYM,500779,True,85.0,5.0,4.0,3.0,2.0,6.0
1336,669,746963,WSH,663623,False,103.0,7.0,2.0,6.0,0.0,4.0
1337,669,746963,BOS,681867,True,79.0,5.0,2.0,9.0,1.0,3.0
1338,670,746797,CLE,663474,False,91.0,6.67,1.0,5.0,3.0,4.0
1339,670,746797,CWS,605182,True,73.0,4.67,1.0,5.0,0.0,4.0
1340,671,746554,TEX,571760,False,85.0,5.0,2.0,8.0,0.0,8.0
1341,671,746554,COL,663372,True,84.0,6.0,2.0,4.0,2.0,5.0
1342,672,746480,HOU,664299,False,50.0,1.33,7.0,0.0,4.0,5.0
1343,672,746480,DET,669373,True,97.0,6.33,2.0,7.0,2.0,7.0
1344,673,746232,KC,666142,False,102.0,6.33,7.0,3.0,1.0,8.0
1345,673,746232,LAA,542881,True,93.0,6.67,3.0,4.0,1.0,7.0
1346,674,746069,PHI,592836,False,86.0,6.0,1.0,4.0,1.0,8.0
1347,674,746069,MIA,666200,True,79.0,5.67,2.0,8.0,1.0,4.0
1348,675,745994,STL,502043,False,104.0,5.0,2.0,7.0,4.0,3.0
1349,675,745994,MIL,642547,True,100.0,6.0,3.0,8.0,1.0,8.0
1350,676,747041,AZ,669194,False,87.0,4.67,3.0,3.0,0.0,10.0
1351,676,747041,BAL,607644,True,89.0,4.67,4.0,3.0,0.0,6.0
1352,677,745505,CHC,657006,False,74.0,4.0,6.0,3.0,2.0,6.0
1353,677,745505,PIT,694973,True,84.0,4.0,3.0,7.0,2.0,6.0
1354,678,745422,LAD,572020,False,95.0,6.0,0.0,4.0,0.0,4.0
1355,678,745422,SD,663362,True,82.0,5.33,2.0,6.0,2.0,2.0
1356,679,745344,CIN,666157,False,98.0,6.0,4.0,6.0,1.0,5.0
1357,679,745344,SF,696131,True,78.0,4.33,1.0,2.0,2.0,4.0
1358,680,745262,OAK,683155,False,61.0,5.0,1.0,5.0,0.0,2.0
1359,680,745262,SEA,682243,True,96.0,6.0,2.0,9.0,2.0,5.0
1360,681,745096,NYY,641482,False,89.0,5.33,4.0,5.0,3.0,5.0
1361,681,745096,TB,641793,True,80.0,5.67,2.0,3.0,2.0,4.0
1362,682,744943,MIN,680573,False,91.0,4.33,5.0,2.0,1.0,8.0
1363,682,744943,TOR,592332,True,86.0,3.0,6.0,6.0,2.0,10.0
1364,683,745828,ATL,608331,False,109.0,7.0,0.0,5.0,3.0,0.0
1365,683,745828,NYM,681035,True,91.0,6.0,3.0,8.0,2.0,6.0
1366,684,747042,AZ,668678,False,86.0,6.0,2.0,4.0,2.0,4.0
1367,684,747042,BAL,665152,True,100.0,5.67,3.0,10.0,4.0,4.0
1368,685,746965,WSH,669022,False,111.0,6.0,2.0,9.0,2.0,6.0
1369,685,746965,BOS,678394,True,68.0,5.0,2.0,1.0,2.0,4.0
1370,686,746798,CLE,671106,False,87.0,6.0,0.0,3.0,1.0,6.0
1371,686,746798,CWS,647336,True,71.0,5.33,4.0,4.0,1.0,4.0
1372,687,746555,TEX,570632,False,92.0,6.67,2.0,3.0,1.0,6.0
1373,687,746555,COL,621389,True,70.0,5.0,1.0,2.0,0.0,7.0
1374,688,746476,HOU,434378,False,95.0,7.0,0.0,8.0,2.0,2.0
1375,688,746476,DET,656427,True,99.0,6.67,3.0,7.0,0.0,7.0
1376,689,746234,KC,607625,False,112.0,8.0,1.0,12.0,0.0,5.0
1377,689,746234,LAA,663776,True,95.0,6.0,4.0,3.0,0.0,11.0
1378,690,746068,PHI,554430,False,80.0,4.0,6.0,2.0,3.0,6.0
1379,690,746068,MIA,666129,True,80.0,5.33,5.0,8.0,2.0,5.0
1380,691,745825,ATL,693821,False,85.0,5.33,2.0,6.0,0.0,7.0
1381,691,745825,NYM,622663,True,94.0,5.0,2.0,4.0,3.0,4.0
1382,692,745499,CHC,543294,False,94.0,5.0,1.0,5.0,4.0,2.0
1383,692,745499,PIT,663559,True,81.0,6.0,2.0,1.0,2.0,5.0
1384,693,745419,LAD,621111,False,77.0,3.33,3.0,2.0,2.0,5.0
1385,693,745419,SD,506433,True,101.0,7.0,0.0,7.0,1.0,2.0
1386,694,745345,CIN,593423,False,78.0,4.67,4.0,3.0,1.0,7.0
1387,694,745345,SF,690986,True,98.0,5.0,3.0,5.0,5.0,3.0
1388,695,745255,OAK,622072,False,60.0,2.0,1.0,1.0,1.0,4.0
1389,695,745255,SEA,622491,True,100.0,6.0,2.0,8.0,0.0,7.0
1390,696,745092,NYY,661563,False,91.0,6.0,0.0,3.0,2.0,3.0
1391,696,745092,TB,641302,True,90.0,7.0,6.0,3.0,2.0,7.0
1392,697,744941,MIN,641927,False,104.0,6.33,0.0,10.0,0.0,1.0
1393,697,744941,TOR,666201,True,78.0,7.0,0.0,6.0,1.0,4.0
1394,698,745990,STL,571945,False,95.0,6.0,3.0,3.0,3.0,6.0
1395,698,745990,MIL,669060,True,80.0,4.0,2.0,1.0,5.0,5.0
1396,699,747204,CIN,668933,False,94.0,4.0,3.0,3.0,3.0,7.0
1397,699,747204,AZ,656756,True,101.0,5.33,3.0,7.0,3.0,7.0
1398,700,747128,CHC,684007,False,98.0,5.0,0.0,8.0,3.0,7.0
1399,700,747128,ATL,625643,True,71.0,5.0,0.0,4.0,2.0,2.0
1400,701,747040,TOR,621244,False,94.0,7.0,2.0,4.0,1.0,3.0
1401,701,747040,BAL,669203,True,85.0,6.0,1.0,2.0,2.0,6.0
1402,702,746961,TB,621107,False,91.0,5.0,3.0,2.0,0.0,6.0
1403,702,746961,BOS,676710,True,101.0,6.0,4.0,6.0,1.0,7.0
1404,703,746471,MIA,664350,False,81.0,4.67,0.0,2.0,2.0,5.0
1405,703,746471,DET,666159,True,81.0,5.67,3.0,5.0,1.0,9.0
1406,704,746233,STL,669461,False,60.0,3.33,4.0,1.0,2.0,5.0
1407,704,746233,LAA,667755,True,83.0,5.33,0.0,6.0,3.0,2.0
1408,705,746393,OAK,548389,False,52.0,5.0,2.0,1.0,2.0,4.0
1409,705,746393,HOU,681293,True,86.0,5.0,2.0,5.0,2.0,5.0
1410,706,745826,PHI,650911,False,108.0,5.67,3.0,5.0,3.0,7.0
1411,706,745826,NYM,640455,True,100.0,6.0,1.0,6.0,1.0,4.0
1412,707,745019,CLE,676440,False,94.0,5.33,0.0,4.0,2.0,3.0
1413,707,745019,TEX,547179,True,96.0,7.0,0.0,4.0,4.0,2.0
1414,708,745256,KC,663903,False,108.0,5.0,4.0,6.0,1.0,9.0
1415,708,745256,SEA,669923,True,101.0,7.0,0.0,6.0,0.0,3.0
1416,709,745991,PIT,656605,False,100.0,6.0,0.0,7.0,0.0,8.0
1417,709,745991,MIL,607067,True,103.0,6.0,3.0,5.0,1.0,6.0
1418,710,745420,COL,641712,False,83.0,5.67,3.0,3.0,3.0,3.0
1419,710,745420,SD,681190,True,73.0,3.67,5.0,0.0,1.0,8.0
1420,711,745343,LAD,808967,False,84.0,5.67,4.0,6.0,2.0,5.0
1421,711,745343,SF,663855,True,93.0,5.0,2.0,4.0,0.0,7.0
1422,712,747205,CIN,668881,False,101.0,7.0,2.0,5.0,1.0,5.0
1423,712,747205,AZ,677944,True,89.0,5.67,6.0,3.0,1.0,7.0
1424,713,746962,TB,650644,False,76.0,5.0,3.0,6.0,0.0,5.0
1425,713,746962,BOS,601713,True,81.0,5.67,2.0,8.0,0.0,4.0
1426,714,746799,WSH,680730,False,82.0,5.0,3.0,3.0,2.0,5.0
1427,714,746799,CWS,607200,True,99.0,7.0,0.0,6.0,0.0,3.0
1428,715,746796,WSH,592866,False,81.0,5.0,1.0,2.0,1.0,4.0
1429,715,746796,CWS,623167,True,86.0,4.67,3.0,5.0,1.0,7.0
1430,716,746473,MIA,677960,False,97.0,8.0,0.0,4.0,0.0,3.0
1431,716,746473,DET,681857,True,96.0,8.0,0.0,6.0,0.0,3.0
1432,717,746396,OAK,676664,False,100.0,5.0,1.0,2.0,1.0,5.0
1433,717,746396,HOU,669854,True,54.0,3.0,0.0,4.0,1.0,4.0
1434,718,746235,STL,543243,False,89.0,6.0,5.0,9.0,2.0,8.0
1435,718,746235,LAA,672282,True,95.0,5.0,4.0,7.0,2.0,8.0
1436,719,747124,CHC,592791,False,85.0,4.0,2.0,2.0,3.0,7.0
1437,719,747124,ATL,519242,True,92.0,7.0,0.0,9.0,0.0,2.0
1438,720,745909,NYY,607074,False,102.0,6.0,1.0,6.0,0.0,6.0
1439,720,745909,MIN,663978,True,95.0,5.0,5.0,4.0,2.0,12.0
1440,721,745821,PHI,605400,False,109.0,9.0,0.0,8.0,0.0,4.0
1441,721,745821,NYM,676130,True,97.0,5.0,2.0,4.0,4.0,1.0
1442,722,745418,COL,615698,False,91.0,6.0,1.0,5.0,3.0,6.0
1443,722,745418,SD,656302,True,98.0,5.67,3.0,8.0,1.0,5.0
1444,723,745342,LAD,694813,False,90.0,6.0,1.0,2.0,3.0,5.0
1445,723,745342,SF,676775,True,78.0,4.0,5.0,4.0,3.0,5.0
1446,724,745257,KC,608379,False,94.0,6.0,1.0,7.0,2.0,3.0
1447,724,745257,SEA,669302,True,99.0,6.67,3.0,7.0,3.0,4.0
1448,725,745014,CLE,594902,False,88.0,5.0,3.0,5.0,3.0,5.0
1449,725,745014,TEX,683004,True,64.0,1.67,6.0,1.0,3.0,3.0
1450,726,745989,PIT,682990,False,93.0,6.0,4.0,5.0,2.0,9.0
1451,726,745989,MIL,605452,True,91.0,5.0,2.0,6.0,1.0,2.0
1452,727,747203,CIN,671096,False,95.0,7.0,1.0,4.0,2.0,4.0
1453,727,747203,AZ,694297,True,93.0,7.0,1.0,9.0,2.0,2.0
1454,728,747123,CHC,665871,False,86.0,6.0,0.0,7.0,1.0,4.0
1455,728,747123,ATL,450203,True,76.0,3.0,3.0,4.0,3.0,5.0
1456,729,747038,TOR,579328,False,88.0,4.33,1.0,9.0,1.0,6.0
1457,729,747038,BAL,680694,True,85.0,4.0,2.0,3.0,2.0,4.0
1458,730,746960,TB,671737,False,83.0,5.0,2.0,6.0,1.0,4.0
1459,730,746960,BOS,656557,True,112.0,5.67,1.0,7.0,3.0,5.0
1460,731,746795,WSH,571578,False,82.0,5.67,2.0,0.0,2.0,6.0
1461,731,746795,CWS,676979,True,89.0,5.0,0.0,6.0,3.0,3.0
1462,732,746472,MIA,669432,False,83.0,5.0,0.0,6.0,2.0,3.0
1463,732,746472,DET,663554,True,90.0,6.0,2.0,6.0,1.0,2.0
1464,733,746397,OAK,605156,False,84.0,7.0,3.0,5.0,1.0,7.0
1465,733,746397,HOU,664285,True,97.0,7.0,0.0,8.0,2.0,2.0
1466,734,745908,NYY,573186,False,91.0,6.0,0.0,2.0,3.0,2.0
1467,734,745908,MIN,641154,True,96.0,6.33,3.0,3.0,0.0,10.0
1468,735,745992,PIT,527048,False,86.0,5.0,9.0,4.0,1.0,11.0
1469,735,745992,MIL,688107,True,82.0,5.0,1.0,2.0,1.0,6.0
1470,736,745582,NYM,664192,False,68.0,4.33,5.0,2.0,4.0,5.0
1471,736,745582,PHI,624133,True,83.0,5.0,0.0,3.0,2.0,4.0
1472,737,745417,COL,596295,False,92.0,6.0,0.0,5.0,2.0,2.0
1473,737,745417,SD,650633,True,89.0,5.33,6.0,7.0,2.0,8.0
