,game_sequence,game_pk,team,is_home,batter,batting_order,ab,bb,hbp,single,double,triple,hr,sf
16481,916,717866,WSH,True,600869,3,4,0,0,0,0,0,0,0
16482,916,717866,WSH,True,608841,4,3,1,0,2,0,0,0,0
16483,916,717866,WSH,True,572816,5,3,0,0,0,0,0,0,0
16484,916,717866,WSH,True,642086,6,4,0,0,2,0,0,0,0
16485,916,717866,WSH,True,656180,7,4,0,0,0,0,0,0,0
16486,916,717866,WSH,True,682928,8,4,0,0,0,0,0,0,0
16487,916,717866,WSH,True,669743,9,3,0,0,1,0,0,0,0
16488,917,717863,SEA,False,641487,1,3,0,0,0,0,0,0,0
16489,917,717863,SEA,False,677594,2,4,0,0,1,0,0,0,0
16490,917,717863,SEA,False,664034,3,4,0,0,0,1,0,0,0
16491,917,717863,SEA,False,663728,4,4,0,0,0,0,0,0,0
16492,917,717863,SEA,False,606192,5,3,1,0,0,0,0,0,0
16493,917,717863,SEA,False,672284,6,4,0,0,1,1,0,0,0
16494,917,717863,SEA,False,553993,7,2,0,0,0,0,0,0,0
16495,917,717863,SEA,False,645801,8,2,1,0,0,0,0,0,0
16496,917,717863,SEA,False,543939,9,3,1,0,0,0,0,0,0
16497,917,717863,SD,True,665487,1,4,0,1,1,0,0,0,0
16498,917,717863,SD,True,665742,2,5,0,0,4,1,0,0,0
16499,917,717863,SD,True,592518,3,5,0,0,2,0,0,0,0
16500,917,717863,SD,True,596142,4,5,0,0,0,1,0,1,0
16501,917,717863,SD,True,630105,5,4,0,0,3,0,0,0,0
16502,917,717863,SD,True,572761,6,4,1,0,2,0,0,0,0
16503,917,717863,SD,True,673490,7,5,0,0,1,0,0,0,0
16504,917,717863,SD,True,663845,8,4,0,0,1,0,0,0,0
16505,917,717863,SD,True,663757,9,3,1,0,0,0,0,0,0
16506,918,717860,KC,False,668472,1,3,1,0,1,0,0,0,0
16507,918,717860,KC,False,686469,2,4,0,0,0,1,0,0,0
16508,918,717860,KC,False,521692,3,3,0,1,0,0,0,0,0
16509,918,717860,KC,False,669004,4,3,1,0,0,0,0,0,0
16510,918,717860,KC,False,677951,5,3,0,0,0,0,0,0,0
16511,918,717860,KC,False,670032,6,3,0,0,0,0,0,0,0
16512,918,717860,KC,False,686681,7,2,1,0,0,0,0,0,0
16513,918,717860,KC,False,672580,8,3,0,0,1,0,0,0,0
16514,918,717860,KC,False,598265,9,2,0,0,0,0,0,0,0
16515,918,717860,MIA,True,650333,1,4,0,0,2,0,0,0,0
16516,918,717860,MIA,True,650559,2,4,0,0,0,1,0,0,0
16517,918,717860,MIA,True,660821,3,4,0,0,2,0,0,1,0
16518,918,717860,MIA,True,493329,4,4,0,0,0,0,0,0,0
16519,918,717860,MIA,True,621563,5,4,0,0,1,0,0,0,0
16520,918,717860,MIA,True,516416,6,3,0,0,0,0,0,0,0
16521,918,717860,MIA,True,542932,7,3,0,0,0,0,0,0,0
16522,918,717860,MIA,True,607732,8,3,0,0,0,0,0,0,0
16523,918,717860,MIA,True,641658,9,2,1,0,1,0,0,0,0
16524,919,717859,MIN,False,593871,1,3,1,0,0,0,0,0,0
16525,919,717859,MIN,False,666135,2,2,0,1,0,0,0,0,0
16526,919,717859,MIN,False,621043,3,4,0,0,0,0,0,0,0
16527,919,717859,MIN,False,663616,4,3,1,0,0,0,0,0,0
16528,919,717859,MIN,False,456781,5,3,0,1,0,0,0,0,0
16529,919,717859,MIN,False,596146,6,3,1,0,1,0,0,0,0
16530,919,717859,MIN,False,668904,7,4,0,0,1,0,0,0,0
16531,919,717859,MIN,False,650489,8,3,0,1,0,0,0,0,0
16532,919,717859,MIN,False,680777,9,3,1,0,1,0,0,0,0
16533,919,717859,TB,True,666139,1,4,0,0,1,0,0,0,0
16534,919,717859,TB,True,677551,2,4,0,0,1,0,0,0,0
16535,919,717859,TB,True,668227,3,4,0,0,1,0,0,1,0
16536,919,717859,TB,True,670042,4,3,0,0,0,0,0,0,0
16537,919,717859,TB,True,670623,5,2,1,0,0,0,0,1,0
16538,919,717859,TB,True,670764,6,3,0,0,0,0,0,0,0
16539,919,717859,TB,True,642350,7,3,0,0,0,0,0,0,0
16540,919,717859,TB,True,622534,8,3,0,0,0,0,0,0,0
16541,919,717859,TB,True,642336,9,3,0,0,1,0,0,0,0
16542,920,717858,BOS,False,657077,1,2,2,0,0,0,0,0,0
16543,920,717858,BOS,False,807799,2,4,0,0,1,0,0,0,0
16544,920,717858,BOS,False,457759,3,4,0,0,0,0,0,0,0
16545,920,717858,BOS,False,646240,4,4,0,0,2,0,0,0,0
16546,920,717858,BOS,False,671213,5,4,0,0,0,0,0,0,0
16547,920,717858,BOS,False,571771,6,4,0,0,1,0,0,0,0
16548,920,717858,BOS,False,680776,7,3,1,0,0,0,0,0,0
16549,920,717858,BOS,False,657136,8,4,0,0,0,1,0,0,0
16550,920,717858,BOS,False,665839,9,2,0,0,0,0,0,0,0
16551,920,717858,CLE,True,680757,1,3,1,0,0,0,0,0,0
16552,920,717858,CLE,True,642708,2,4,0,0,2,1,0,0,0
16553,920,717858,CLE,True,608070,3,4,0,0,1,1,0,0,0
16554,920,717858,CLE,True,647304,4,4,0,0,2,1,0,0,0
16555,920,717858,CLE,True,605137,5,4,0,0,1,0,0,0,0
16556,920,717858,CLE,True,665926,6,4,0,0,0,0,0,0,0
16557,920,717858,CLE,True,686823,7,4,0,0,0,0,0,0,0
16558,920,717858,CLE,True,572287,8,3,0,0,1,0,0,0,0
16559,920,717858,CLE,True,664702,9,3,0,0,1,0,0,0,0
16560,921,717856,HOU,False,643289,1,4,0,0,2,1,0,0,0
16561,921,717856,HOU,False,514888,2,4,0,0,0,0,0,0,0
16562,921,717856,HOU,False,670541,3,4,0,0,0,0,0,1,0
16563,921,717856,HOU,False,663656,4,4,0,0,0,0,0,0,0
16564,921,717856,HOU,False,547989,5,2,0,0,1,0,0,0,0
16565,921,717856,HOU,False,673237,6,3,0,0,0,0,0,0,0
16566,921,717856,HOU,False,667452,7,3,0,0,0,0,0,0,0
16567,921,717856,HOU,False,676801,8,3,0,0,0,0,0,0,0
16568,921,717856,HOU,False,666197,9,3,0,0,0,0,0,0,0
16569,921,717856,TOR,True,543807,1,3,1,0,0,0,0,0,0
16570,921,717856,TOR,True,666182,2,4,0,0,0,0,0,1,0
16571,921,717856,TOR,True,665489,3,4,0,0,1,0,0,0,0
16572,921,717856,TOR,True,474832,4,4,0,0,1,0,0,1,0
16573,921,717856,TOR,True,656305,5,3,1,0,0,0,0,0,0
16574,921,717856,TOR,True,662139,6,1,1,0,0,0,0,0,0
16575,921,717856,TOR,True,593160,7,3,0,0,0,0,0,0,0
16576,921,717856,TOR,True,595281,8,2,1,0,0,0,0,0,0
16577,921,717856,TOR,True,623168,9,1,1,0,0,0,0,0,0
16578,922,717865,OAK,False,676116,1,4,2,0,1,0,0,1,0
16579,922,717865,OAK,False,664913,2,4,2,0,2,1,0,0,0
16580,922,717865,OAK,False,667670,3,6,0,0,1,1,0,0,0
16581,922,717865,OAK,False,657656,4,5,1,0,1,0,0,0,0
16582,922,717865,OAK,False,607054,5,4,1,0,1,1,0,0,0
16583,922,717865,OAK,False,681146,6,4,1,0,2,0,0,0,0
16584,922,717865,OAK,False,668709,7,4,1,0,2,0,0,0,0
16585,922,717865,OAK,False,669127,8,5,0,0,1,0,0,0,0
16586,922,717865,OAK,False,675656,9,5,0,0,2,0,0,0,0
16587,922,717865,PIT,True,457705,1,3,2,0,1,0,0,0,0
16588,922,717865,PIT,True,668804,2,4,1,0,1,0,0,0,0
16589,922,717865,PIT,True,656582,3,3,1,0,0,0,0,0,0
16590,922,717865,PIT,True,467793,4,4,1,0,0,0,0,0,0
16591,922,717865,PIT,True,663647,5,5,0,0,2,0,1,0,0
16592,922,717865,PIT,True,666801,6,4,0,0,0,1,0,1,0
16593,922,717865,PIT,True,664029,7,2,0,0,0,0,0,0,0
16594,922,717865,PIT,True,678225,8,3,1,0,1,0,0,0,0
16595,922,717865,PIT,True,641511,9,2,1,1,0,0,0,0,0
16596,923,717854,STL,False,680977,1,4,0,0,0,0,0,0,0
16597,923,717854,STL,False,502671,2,4,0,0,0,0,0,0,0
16598,923,717854,STL,False,669357,3,3,0,0,0,0,0,0,0
16599,923,717854,STL,False,571448,4,3,0,0,1,1,0,0,0
16600,923,717854,STL,False,575929,5,3,0,0,0,0,0,0,0
16601,923,717854,STL,False,676475,6,3,0,0,0,0,0,1,0
16602,923,717854,STL,False,657557,7,3,0,0,0,0,0,0,0
16603,923,717854,STL,False,691023,8,2,0,1,1,0,0,0,0
16604,923,717854,STL,False,669242,9,3,0,0,0,0,0,0,0
16605,923,717854,TEX,True,543760,1,4,0,0,0,0,0,0,0
16606,923,717854,TEX,True,608369,2,3,1,0,0,1,0,0,0
16607,923,717854,TEX,True,663993,3,3,1,0,0,0,0,0,0
16608,923,717854,TEX,True,673962,4,3,1,0,1,0,0,0,0
16609,923,717854,TEX,True,641680,5,4,0,0,0,0,0,0,0
16610,923,717854,TEX,True,608671,6,3,1,0,0,0,0,0,0
16611,923,717854,TEX,True,543257,7,3,1,0,0,1,0,0,0
16612,923,717854,TEX,True,669701,8,3,0,0,0,0,0,0,0
16613,923,717854,TEX,True,506702,9,2,0,0,1,0,0,0,0
16614,924,717853,LAD,False,605141,1,5,0,0,0,0,0,1,0
16615,924,717853,LAD,False,518692,2,4,0,0,1,0,0,0,0
16616,924,717853,LAD,False,669257,3,4,0,0,0,1,0,1,0
16617,924,717853,LAD,False,502110,4,4,0,0,0,1,0,0,0
16618,924,717853,LAD,False,571970,5,3,1,0,1,0,0,0,0
16619,924,717853,LAD,False,621035,6,4,0,0,0,0,0,0,0
16620,924,717853,LAD,False,678246,7,4,0,0,0,1,0,1,0
16621,924,717853,LAD,False,676356,8,2,1,0,0,0,0,0,0
16622,924,717853,LAD,False,500743,9,2,0,0,0,0,0,0,0
16623,924,717853,CIN,True,666181,1,5,0,0,1,0,0,1,0
16624,924,717853,CIN,True,680574,2,4,0,0,1,0,1,0,0
16625,924,717853,CIN,True,663697,3,3,0,0,1,0,0,0,1
16626,924,717853,CIN,True,682829,4,4,0,0,0,0,1,1,0
16627,924,717853,CIN,True,668715,5,3,0,1,1,0,0,0,0
16628,924,717853,CIN,True,663886,6,4,0,0,0,0,0,1,0
16629,924,717853,CIN,True,621028,7,4,0,0,1,1,0,0,0
16630,924,717853,CIN,True,656413,8,4,0,0,0,0,0,0,0
16631,924,717853,CIN,True,686759,9,4,0,0,2,0,0,0,0
16632,925,717852,SF,False,664774,1,5,0,0,2,0,0,0,0
16633,925,717852,SF,False,642731,2,5,0,0,0,0,0,0,0
16634,925,717852,SF,False,592626,3,4,1,0,0,0,0,0,0
16635,925,717852,SF,False,624424,4,4,1,0,0,0,0,0,0
16636,925,717852,SF,False,571745,5,2,1,1,1,0,0,0,0
16637,925,717852,SF,False,573262,6,2,0,0,0,0,0,0,0
16638,925,717852,SF,False,666165,7,2,0,0,0,0,0,0,0
16639,925,717852,SF,False,669477,8,3,0,1,1,0,0,0,0
16640,925,717852,SF,False,543063,9,2,0,0,0,0,0,0,0
16641,925,717852,COL,True,453568,1,5,0,0,0,1,0,0,0
16642,925,717852,COL,True,595777,2,4,1,0,0,1,0,0,0
16643,925,717852,COL,True,641857,3,4,0,0,0,0,0,0,0
16644,925,717852,COL,True,545341,4,3,0,0,0,1,0,0,0
16645,925,717852,COL,True,519058,5,3,1,0,0,0,0,0,0
16646,925,717852,COL,True,666134,6,4,0,0,1,0,0,1,0
16647,925,717852,COL,True,605612,7,4,0,0,1,0,0,0,0
16648,925,717852,COL,True,678662,8,4,0,0,2,0,0,0,0
16649,925,717852,COL,True,642851,9,3,0,0,1,0,0,0,0
16650,926,717851,BAL,False,624428,1,3,0,0,0,0,0,0,0
16651,926,717851,BAL,False,668939,2,3,1,0,0,0,0,0,0
16652,926,717851,BAL,False,669720,3,4,0,0,1,0,0,0,0
16653,926,717851,BAL,False,623993,4,3,0,0,0,0,0,0,0
16654,926,717851,BAL,False,543305,5,4,0,0,1,0,0,0,0
16655,926,717851,BAL,False,683002,6,3,0,0,1,0,0,0,0
16656,926,717851,BAL,False,656811,7,3,0,0,0,0,0,0,0
16657,926,717851,BAL,False,623507,8,3,0,0,0,0,0,0,0
16658,926,717851,BAL,False,622761,9,3,0,0,1,0,0,0,0
16659,926,717851,MIL,True,592885,1,5,0,0,1,0,0,0,0
16660,926,717851,MIL,True,642715,2,5,0,0,0,1,0,1,0
16661,926,717851,MIL,True,642133,3,5,0,0,0,0,0,0,0
16662,926,717851,MIL,True,680911,4,5,0,0,1,0,0,0,0
16663,926,717851,MIL,True,572138,5,3,0,0,0,1,0,0,0
16664,926,717851,MIL,True,605119,6,4,0,1,2,0,0,0,0
16665,926,717851,MIL,True,655316,7,5,0,0,0,1,0,0,0
16666,926,717851,MIL,True,605170,8,2,0,1,2,0,0,0,1
16667,926,717851,MIL,True,686894,9,4,0,0,1,1,0,2,0
16668,927,717850,NYM,False,607043,1,3,2,0,0,0,0,0,0
16669,927,717850,NYM,False,643446,2,4,1,0,1,0,0,0,0
16670,927,717850,NYM,False,596019,3,3,1,0,0,1,0,0,0
16671,927,717850,NYM,False,624413,4,0,0,1,0,0,0,0,0
16672,927,717850,NYM,False,683146,5,3,1,0,1,0,0,0,0
16673,927,717850,NYM,False,516782,6,4,0,0,1,0,0,0,0
16674,927,717850,NYM,False,596129,7,3,1,0,0,0,0,0,0
16675,927,717850,NYM,False,592192,8,4,0,0,0,0,0,0,0
16676,927,717850,NYM,False,682626,9,4,0,0,0,0,0,1,0
16677,927,717850,ATL,True,660670,1,5,0,0,2,0,0,0,0
16678,927,717850,ATL,True,621566,2,5,0,0,1,0,0,0,0
16679,927,717850,ATL,True,663586,3,4,0,0,2,0,0,0,0
16680,927,717850,ATL,True,669221,4,4,0,0,0,0,0,1,0
16681,927,717850,ATL,True,592696,5,4,0,0,0,0,0,0,0
16682,927,717850,ATL,True,645277,6,4,0,0,1,0,0,0,0
16683,927,717850,ATL,True,542303,7,4,0,0,1,1,0,0,0
16684,927,717850,ATL,True,606115,8,4,0,0,1,1,0,0,0
16685,927,717850,ATL,True,671739,9,4,0,0,1,1,0,1,0
16686,928,717855,CHC,False,663538,1,4,0,0,0,0,0,0,0
16687,928,717855,CHC,False,621020,2,3,1,0,0,0,0,0,0
16688,928,717855,CHC,False,664023,3,2,2,0,0,0,0,0,0
16689,928,717855,CHC,False,673548,4,4,0,0,0,0,0,0,0
16690,928,717855,CHC,False,643565,5,3,1,0,1,0,0,0,0
16691,928,717855,CHC,False,641820,6,4,0,0,0,1,0,0,0
16692,928,717855,CHC,False,665804,7,3,0,0,1,0,0,0,0
16693,928,717855,CHC,False,670223,8,3,0,0,0,0,0,0,0
16694,928,717855,CHC,False,670156,9,3,0,0,0,0,0,0,0
16695,928,717855,LAA,True,666160,1,3,1,1,0,1,0,0,0
16696,928,717855,LAA,True,660271,2,4,1,0,0,1,0,0,0
16697,928,717855,LAA,True,545361,3,4,0,0,0,0,0,1,0
16698,928,717855,LAA,True,543685,4,4,0,0,0,0,0,0,0
16699,928,717855,LAA,True,642136,5,2,2,0,0,0,0,0,0
16700,928,717855,LAA,True,592273,6,4,0,0,2,0,0,0,0
16701,928,717855,LAA,True,665120,7,3,1,0,0,0,0,0,0
16702,928,717855,LAA,True,650859,8,4,0,0,1,0,0,1,0
16703,928,717855,LAA,True,687263,9,3,1,0,1,0,0,0,0
16704,929,717862,DET,False,656716,1,4,0,0,0,0,0,0,0
16705,929,717862,DET,False,595879,2,4,0,0,1,0,0,0,0
16706,929,717862,DET,False,679529,3,4,0,0,0,0,0,0,0
16707,929,717862,DET,False,665155,4,3,0,1,1,0,0,0,0
16708,929,717862,DET,False,606992,5,4,0,0,0,0,0,0,0
16709,929,717862,DET,False,668731,6,2,2,0,0,0,0,0,0
16710,929,717862,DET,False,570731,7,3,0,0,1,0,0,0,0
16711,929,717862,DET,False,663527,8,4,0,0,1,0,0,0,0
16712,929,717862,DET,False,670097,9,3,0,0,1,0,0,0,0
16713,929,717862,PHI,True,656941,1,3,1,0,0,0,0,0,0
16714,929,717862,PHI,True,592206,2,3,1,0,1,0,0,0,0
16715,929,717862,PHI,True,547180,3,3,0,0,0,1,0,0,1
16716,929,717862,PHI,True,607208,4,3,1,0,0,0,0,0,0
16717,929,717862,PHI,True,592663,5,4,0,0,0,0,0,0,0
16718,929,717862,PHI,True,681082,6,4,0,0,1,0,0,0,0
16719,929,717862,PHI,True,669016,7,3,0,0,1,0,0,0,1
16720,929,717862,PHI,True,665019,8,4,0,0,1,1,0,0,0
16721,929,717862,PHI,True,543281,9,3,0,0,0,0,0,0,0
16722,930,717857,CWS,False,640449,1,2,2,0,0,0,0,0,0
16723,930,717857,CWS,False,657757,2,4,0,0,1,0,0,0,0
16724,930,717857,CWS,False,673357,3,2,1,1,0,0,0,0,0
16725,930,717857,CWS,False,650391,4,4,0,0,1,0,0,0,0
16726,930,717857,CWS,False,660162,5,4,0,0,0,0,0,0,0
16727,930,717857,CWS,False,669394,6,4,0,0,0,0,0,0,0
16728,930,717857,CWS,False,518735,7,3,0,0,0,0,0,0,0
16729,930,717857,CWS,False,663853,8,3,0,0,0,0,0,0,0
16730,930,717857,CWS,False,462101,9,3,0,0,0,0,0,0,0
16731,930,717857,NYY,True,641432,1,4,0,0,0,1,0,0,0
16732,930,717857,NYY,True,650402,2,4,0,0,0,0,0,1,0
16733,930,717857,NYY,True,519203,3,4,0,0,0,0,0,0,0
16734,930,717857,NYY,True,518626,4,4,0,0,0,0,0,0,0
16735,930,717857,NYY,True,641343,5,2,1,0,0,1,0,0,0
16736,930,717857,NYY,True,643396,6,3,0,0,1,0,0,0,0
16737,930,717857,NYY,True,641856,7,2,0,0,0,0,0,1,0
16738,930,717857,NYY,True,624431,8,3,0,0,1,0,0,0,0
16739,930,717857,NYY,True,683011,9,3,0,0,0,0,0,0,0
16740,931,717849,BAL,False,624428,1,5,0,0,0,1,0,0,0
16741,931,717849,BAL,False,668939,2,5,0,0,2,0,0,0,0
16742,931,717849,BAL,False,623993,3,5,0,0,0,1,0,0,0
16743,931,717849,BAL,False,669720,4,4,0,0,1,0,0,0,0
16744,931,717849,BAL,False,683002,5,3,1,0,0,0,0,1,0
16745,931,717849,BAL,False,663624,6,4,0,0,0,0,0,0,0
16746,931,717849,BAL,False,656811,7,3,0,0,0,0,0,0,0
16747,931,717849,BAL,False,602104,8,4,0,0,1,1,0,1,0
16748,931,717849,BAL,False,543510,9,3,0,0,0,1,0,0,0
16749,931,717849,MIL,True,592885,1,3,1,0,0,1,0,0,0
16750,931,717849,MIL,True,642715,2,4,0,0,1,0,0,0,0
16751,931,717849,MIL,True,642133,3,4,0,0,0,0,0,0,0
16752,931,717849,MIL,True,661388,4,4,0,0,1,1,0,0,0
16753,931,717849,MIL,True,680911,5,4,0,0,1,0,0,0,0
16754,931,717849,MIL,True,572138,6,4,0,0,1,0,0,0,0
16755,931,717849,MIL,True,605119,7,4,0,0,1,0,0,0,0
16756,931,717849,MIL,True,649966,8,4,0,0,0,0,0,0,0
16757,931,717849,MIL,True,686894,9,4,0,0,1,0,0,0,0
16758,932,717848,CWS,False,641313,1,5,0,0,1,0,0,0,0
16759,932,717848,CWS,False,643217,2,5,0,0,0,0,0,0,0
16760,932,717848,CWS,False,673357,3,5,0,0,1,1,0,1,0
16761,932,717848,CWS,False,650391,4,4,1,0,0,0,0,1,0
16762,932,717848,CWS,False,660162,5,4,0,0,0,0,0,1,0
16763,932,717848,CWS,False,683734,6,2,1,1,0,0,0,0,0
16764,932,717848,CWS,False,669394,7,4,0,0,0,1,0,1,0
16765,932,717848,CWS,False,663853,8,3,1,0,0,0,0,0,0
16766,932,717848,CWS,False,664874,9,4,0,0,0,0,0,0,0
16767,932,717848,NYY,True,641432,1,4,0,0,1,0,0,1,0
16768,932,717848,NYY,True,650402,2,4,1,0,0,0,0,0,0
16769,932,717848,NYY,True,519203,3,5,0,0,0,0,0,0,0
16770,932,717848,NYY,True,519317,4,3,1,0,0,0,0,0,0
16771,932,717848,NYY,True,641343,5,4,0,0,0,2,0,0,0
16772,932,717848,NYY,True,518934,6,3,1,0,0,0,0,0,0
16773,932,717848,NYY,True,665828,7,4,0,0,1,0,0,0,0
16774,932,717848,NYY,True,641856,8,4,0,0,0,0,1,0,0
16775,932,717848,NYY,True,543309,9,3,0,0,1,1,0,0,0
16776,933,717846,SF,False,664774,1,4,0,0,0,0,0,0,1
16777,933,717846,SF,False,642731,2,4,1,0,0,0,0,1,0
16778,933,717846,SF,False,592626,3,5,0,0,1,0,0,0,0
16779,933,717846,SF,False,605204,4,5,0,0,1,0,1,0,0
16780,933,717846,SF,False,624424,5,3,1,0,1,0,0,1,0
16781,933,717846,SF,False,571745,6,4,0,0,0,0,0,0,0
16782,933,717846,SF,False,666165,7,2,2,0,1,0,0,0,0
16783,933,717846,SF,False,596103,8,3,0,0,1,0,0,0,0
16784,933,717846,SF,False,669477,9,3,0,0,0,0,0,0,0
16785,933,717846,COL,True,453568,1,5,0,0,1,0,0,0,0
16786,933,717846,COL,True,595777,2,5,0,0,2,0,0,0,0
16787,933,717846,COL,True,641857,3,3,1,1,1,0,0,0,0
16788,933,717846,COL,True,553869,4,5,0,0,0,1,0,0,0
16789,933,717846,COL,True,545341,5,4,0,1,0,0,0,0,0
16790,933,717846,COL,True,666134,6,3,0,0,2,1,0,0,0
16791,933,717846,COL,True,678662,7,4,0,0,0,1,0,0,0
16792,933,717846,COL,True,605612,8,3,0,0,0,0,0,0,0
16793,933,717846,COL,True,686668,9,3,1,0,0,0,0,0,0
16794,934,717845,MIN,False,650489,1,4,0,0,1,0,0,0,0
16795,934,717845,MIN,False,666135,2,4,0,0,1,1,0,0,0
16796,934,717845,MIN,False,593871,3,1,0,0,0,0,0,0,0
16797,934,717845,MIN,False,621043,4,4,0,0,1,0,0,1,0
16798,934,717845,MIN,False,663616,5,2,0,0,0,0,0,0,0
16799,934,717845,MIN,False,668904,6,4,0,0,0,0,0,0,0
16800,934,717845,MIN,False,596146,7,2,0,0,0,0,0,0,0
16801,934,717845,MIN,False,543877,8,3,0,0,0,0,0,0,0
16802,934,717845,MIN,False,572191,9,3,0,0,0,0,0,1,0
16803,934,717845,TB,True,666139,1,4,0,0,2,0,0,0,0
16804,934,717845,TB,True,677551,2,4,0,0,0,0,0,0,0
16805,934,717845,TB,True,668227,3,1,2,0,0,0,0,0,0
16806,934,717845,TB,True,670042,4,3,0,0,0,0,1,0,0
16807,934,717845,TB,True,623912,5,3,0,0,0,0,0,1,0
16808,934,717845,TB,True,670623,6,3,0,0,0,0,0,0,0
16809,934,717845,TB,True,670764,7,3,0,0,0,0,0,0,0
16810,934,717845,TB,True,542194,8,3,0,0,0,0,0,0,0
16811,934,717845,TB,True,622534,9,3,0,0,0,0,0,0,0
16812,935,717843,HOU,False,665161,1,4,0,0,0,0,0,0,0
16813,935,717843,HOU,False,514888,2,4,0,0,0,0,0,0,0
16814,935,717843,HOU,False,670541,3,1,0,0,0,0,0,0,0
16815,935,717843,HOU,False,608324,4,4,0,0,0,0,0,1,0
16816,935,717843,HOU,False,663656,5,3,1,0,0,0,0,0,0
16817,935,717843,HOU,False,547989,6,4,0,0,2,0,0,0,0
16818,935,717843,HOU,False,676801,7,3,0,0,2,0,0,0,0
16819,935,717843,HOU,False,676694,8,3,0,0,1,0,0,0,0
16820,935,717843,HOU,False,455117,9,3,0,0,0,0,0,0,0
16821,935,717843,TOR,True,543807,1,3,1,0,0,0,0,0,0
16822,935,717843,TOR,True,666182,2,4,0,0,0,0,0,0,0
16823,935,717843,TOR,True,665489,3,3,1,0,1,0,0,0,0
16824,935,717843,TOR,True,656305,4,4,0,0,0,0,0,0,0
16825,935,717843,TOR,True,672386,5,4,0,0,0,1,0,0,0
16826,935,717843,TOR,True,474832,6,3,1,0,1,0,0,0,0
16827,935,717843,TOR,True,593160,7,3,1,0,1,0,0,0,0
16828,935,717843,TOR,True,669289,8,4,0,0,0,1,0,0,0
16829,935,717843,TOR,True,595281,9,0,0,1,0,0,0,0,0
16830,936,717842,BOS,False,680776,1,5,0,0,2,0,0,0,0
16831,936,717842,BOS,False,807799,2,5,0,0,1,0,0,0,0
16832,936,717842,BOS,False,457759,3,4,0,0,0,0,0,0,0
16833,936,717842,BOS,False,646240,4,3,1,0,0,0,0,0,0
16834,936,717842,BOS,False,671213,5,4,0,0,1,0,0,1,0
16835,936,717842,BOS,False,608701,6,2,2,0,0,0,0,0,0
16836,936,717842,BOS,False,624414,7,4,0,0,0,1,0,0,0
16837,936,717842,BOS,False,624512,8,3,1,0,0,1,0,0,0
16838,936,717842,BOS,False,571771,9,4,0,0,0,1,0,0,0
16839,936,717842,CLE,True,680757,1,3,1,1,1,0,0,0,0
16840,936,717842,CLE,True,642708,2,5,0,0,1,0,0,0,0
16841,936,717842,CLE,True,608070,3,5,0,0,0,0,0,3,0
16842,936,717842,CLE,True,647304,4,3,1,0,2,0,0,0,0
16843,936,717842,CLE,True,605137,5,4,0,0,0,1,0,0,0
16844,936,717842,CLE,True,665926,6,4,0,0,1,1,0,0,0
16845,936,717842,CLE,True,664702,7,4,0,0,0,0,1,0,0
16846,936,717842,CLE,True,686823,8,4,0,0,1,0,0,1,0
16847,936,717842,CLE,True,595956,9,4,0,0,2,0,0,0,0
16848,937,717840,NYM,False,607043,1,5,1,0,0,0,0,1,0
16849,937,717840,NYM,False,682626,2,5,1,0,0,0,0,2,0
16850,937,717840,NYM,False,643446,3,6,0,0,2,0,0,0,0
16851,937,717840,NYM,False,596019,4,4,1,0,2,0,0,0,0
16852,937,717840,NYM,False,683146,5,4,1,0,2,0,0,0,0
16853,937,717840,NYM,False,516782,6,5,0,0,3,0,0,0,0
16854,937,717840,NYM,False,502054,7,4,1,0,0,1,0,0,0
16855,937,717840,NYM,False,553882,8,5,0,0,1,0,0,0,0
16856,937,717840,NYM,False,668901,9,5,0,0,0,0,0,0,0
16857,937,717840,ATL,True,660670,1,5,1,0,1,1,0,0,0
16858,937,717840,ATL,True,621566,2,6,0,0,1,0,0,0,0
16859,937,717840,ATL,True,663586,3,6,0,0,3,0,0,1,0
16860,937,717840,ATL,True,518595,4,4,2,0,2,0,0,1,0
16861,937,717840,ATL,True,592696,5,6,0,0,2,0,0,0,0
16862,937,717840,ATL,True,645277,6,5,1,0,0,0,0,1,0
16863,937,717840,ATL,True,542303,7,5,0,0,0,0,0,1,0
16864,937,717840,ATL,True,606115,8,5,0,0,2,0,0,1,0
16865,937,717840,ATL,True,671739,9,4,1,0,1,1,0,0,0
16866,938,717838,CHC,False,663538,1,4,0,0,0,0,0,0,0
16867,938,717838,CHC,False,621020,2,3,1,0,0,0,0,0,0
16868,938,717838,CHC,False,664023,3,4,0,0,1,0,0,0,0
16869,938,717838,CHC,False,673548,4,4,0,0,1,1,0,0,0
16870,938,717838,CHC,False,543228,5,4,0,0,0,0,0,0,0
16871,938,717838,CHC,False,665804,6,4,0,0,1,0,0,0,0
16872,938,717838,CHC,False,641820,7,3,0,0,0,1,0,0,0
16873,938,717838,CHC,False,621550,8,3,0,0,0,0,0,0,0
16874,938,717838,CHC,False,643565,9,2,1,0,0,0,0,0,0
16875,938,717838,LAA,True,621493,1,3,1,0,0,1,0,0,1
16876,938,717838,LAA,True,660271,2,5,0,0,1,0,0,0,0
16877,938,717838,LAA,True,545361,3,3,1,0,0,0,0,0,0
16878,938,717838,LAA,True,592273,4,3,1,0,0,0,0,0,0
16879,938,717838,LAA,True,570482,5,4,0,0,1,0,0,0,0
16880,938,717838,LAA,True,666176,6,3,1,0,0,0,0,1,0
16881,938,717838,LAA,True,650859,7,3,0,0,1,0,0,0,0
