,game_pk,away_team,away_sp,np,ip,er,k,bb,h
1972,716810,MIL,489119,82,6.0,2.0,1,0,4
1973,716808,NYY,622663,99,7.0,0.0,8,0,5
1974,716807,TB,650644,96,5.0,2.0,5,0,7
1975,716803,CIN,682227,105,6.0,3.0,5,0,6
1976,716801,WSH,669022,106,5.0,1.0,2,2,6
1977,716800,CWS,669947,91,5.33,1.0,1,0,6
1978,716799,TEX,571760,81,5.33,0.0,7,1,5
1979,716798,MIL,669203,108,7.0,1.0,7,2,8
1980,716806,LAA,542881,78,5.0,6.0,3,3,7
1981,716796,CLE,668909,30,1.0,0.0,0,1,0
1982,716797,SD,607625,88,6.0,2.0,6,1,6
1983,716790,OAK,686610,91,4.0,1.0,3,5,1
1984,716791,ATL,450203,97,6.0,1.0,8,2,3
1985,716802,HOU,641585,93,5.67,2.0,3,1,5
1986,716792,AZ,518876,87,5.0,7.0,1,3,12
1987,716793,PIT,681882,18,2.0,0.0,1,0,0
1988,716795,NYY,650633,61,4.0,0.0,5,0,3
1989,716789,CIN,668881,90,5.33,0.0,6,1,3
1990,716788,OAK,594943,83,5.0,3.0,6,2,3
1991,716787,LAA,672282,84,4.0,2.0,3,3,4
1992,716786,CWS,656302,109,6.0,5.0,7,3,6
1993,716785,WSH,571578,96,5.0,6.0,5,1,10
1994,716784,CLE,676440,90,5.0,2.0,8,3,4
1995,716783,TEX,641540,74,4.0,3.0,4,2,5
1996,716782,SD,448179,53,4.0,3.0,2,1,5
1997,716781,NYY,543037,92,6.0,2.0,7,2,4
1998,716780,PIT,656578,86,5.67,1.0,7,2,2
1999,716778,TB,621107,69,6.33,0.0,4,0,4
2000,716774,AZ,694297,90,4.0,5.0,4,2,8
2001,716773,ATL,670241,82,6.0,2.0,5,1,4
2002,716794,HOU,664285,83,6.0,2.0,5,0,5
2003,716779,MIL,605540,96,6.0,2.0,8,1,2
2004,716777,SF,596001,58,4.0,0.0,3,1,0
2005,716776,MIA,666129,73,6.0,1.0,1,1,3
2006,716768,ATL,675911,92,6.0,4.0,9,2,4
2007,716775,NYY,657376,94,4.67,3.0,7,3,6
2008,718700,CHC,696136,90,5.0,1.0,3,3,5
2009,716772,MIN,657746,74,6.0,1.0,7,0,3
2010,716771,MIA,691587,86,4.67,3.0,5,3,5
2011,716770,CHC,621016,13,0.67,0.0,1,0,1
2012,716769,SEA,669302,97,6.67,1.0,9,0,7
2013,716766,PIT,656605,98,6.0,1.0,8,3,5
2014,716765,PHI,554430,102,6.0,3.0,10,0,5
2015,716767,TB,607192,97,7.0,3.0,6,0,7
2016,716763,NYY,607074,92,5.0,2.0,4,1,3
2017,716762,DET,593958,103,6.67,1.0,7,2,6
2018,716761,SF,663941,49,2.67,6.0,0,0,9
2019,716759,TOR,547943,76,5.0,2.0,3,2,4
2020,716758,LAA,663776,79,3.67,5.0,3,3,5
2021,716757,ATL,608331,104,7.0,0.0,10,2,3
2022,716756,BAL,608344,88,5.67,4.0,4,1,8
2023,716764,BOS,572020,36,1.33,6.0,0,2,5
2024,716751,SEA,622491,89,5.0,5.0,2,2,8
2025,716755,LAA,656288,89,6.0,2.0,7,0,4
2026,716760,MIA,456501,77,5.0,3.0,4,2,5
2027,716754,TB,641793,85,4.67,4.0,1,0,9
2028,716753,CHC,665871,98,8.0,0.0,7,1,7
2029,716752,MIN,572971,57,3.33,5.0,2,1,5
2030,716750,BOS,656557,95,5.0,4.0,5,1,7
2031,716743,SF,690986,91,5.67,6.0,5,2,6
2032,716748,TOR,579328,100,4.67,2.0,6,4,6
2033,716747,BAL,680694,107,6.0,2.0,6,3,4
2034,716746,NYY,622663,104,4.0,4.0,3,1,6
2035,716745,PHI,605400,97,4.67,7.0,5,3,8
2036,716744,PIT,641672,33,2.33,3.0,1,0,3
2037,716741,ATL,693821,92,6.0,1.0,4,4,5
2038,716749,DET,681857,79,7.0,0.0,1,0,4
2039,716742,SEA,669923,73,3.0,3.0,3,0,6
2040,716740,MIA,645261,94,8.0,2.0,3,2,9
2041,716739,BOS,519242,100,5.0,0.0,5,2,2
2042,716738,CHC,592791,91,5.67,5.0,7,0,7
2043,716737,MIN,628317,80,5.0,3.0,3,2,9
2044,716736,PHI,624133,75,4.0,2.0,5,2,5
2045,716735,NYY,650633,69,5.0,1.0,4,0,5
2046,716732,BAL,656427,85,4.67,4.0,7,1,6
2047,716733,PIT,670912,97,3.67,3.0,2,6,4
2048,716731,LAA,542881,81,5.33,3.0,5,3,3
2049,716730,TOR,592332,67,4.0,3.0,5,3,6
2050,716729,TB,671737,86,5.0,1.0,7,5,3
2051,716728,SF,502171,58,3.0,4.0,3,0,6
2052,716725,ATL,450203,90,4.0,2.0,3,3,6
2053,716734,DET,669373,97,7.0,2.0,7,2,5
2054,716727,SEA,693433,83,5.0,5.0,0,3,4
2055,716726,TOR,621244,84,6.0,2.0,7,1,4
2056,716724,HOU,641585,87,5.0,5.0,5,3,6
2057,716723,SF,657277,94,6.67,3.0,4,1,5
2058,716722,BOS,678394,96,6.0,3.0,7,2,5
2059,716721,COL,663567,94,6.0,4.0,5,1,6
2060,716720,PHI,592836,103,5.0,4.0,4,3,5
2061,716719,MIN,641154,89,6.0,1.0,3,3,8
2062,716718,MIL,669203,105,6.0,4.0,7,0,7
2063,716713,BAL,680570,90,6.0,2.0,7,2,7
2064,716681,CWS,669947,83,3.67,5.0,1,1,9
2065,716717,MIN,543243,101,6.0,3.0,4,2,6
2066,716716,BOS,676710,96,3.67,5.0,5,4,3
2067,716715,NYM,500779,97,7.0,1.0,4,1,4
2068,716714,MIL,605540,97,7.0,0.0,6,2,2
2069,716712,SEA,682243,97,5.0,1.0,2,1,7
2070,716711,DET,656412,40,2.67,1.0,4,1,3
2071,716710,LAD,477132,84,5.0,3.0,3,5,5
2072,716703,PHI,547179,94,6.0,6.0,1,3,8
2073,716708,SF,676254,40,1.67,0.0,2,2,2
2074,716707,TOR,605135,97,8.0,1.0,7,0,7
2075,716706,BAL,665152,92,4.67,0.0,5,3,4
2076,716705,HOU,664285,98,7.0,1.0,4,4,6
2077,716704,CWS,656302,96,5.33,4.0,7,2,8
2078,716702,COL,607536,90,6.0,2.0,2,3,6
2079,716709,STL,571945,95,6.67,3.0,2,2,8
2080,716696,BOS,601713,85,4.67,3.0,5,2,7
2081,716700,MIN,657746,89,4.0,2.0,3,1,4
2082,716699,SF,622072,52,2.33,5.0,2,1,5
2083,716698,TOR,547943,77,5.0,2.0,5,1,5
2084,716697,MIL,642547,93,5.33,3.0,4,1,4
2085,716701,NYM,676130,81,6.33,2.0,6,1,6
2086,716695,LAD,458681,90,4.67,8.0,1,3,7
2087,716691,PHI,554430,105,6.0,0.0,7,2,1
2088,716693,SEA,669302,96,5.33,3.0,9,2,7
2089,716692,COL,623167,63,2.33,6.0,3,2,4
2090,716690,BAL,502043,87,6.0,3.0,3,2,6
2091,716689,STL,641712,88,5.0,5.0,2,3,7
2092,716688,CWS,657053,91,6.0,2.0,6,3,2
2093,716687,HOU,434378,100,7.0,1.0,6,1,4
2094,716694,DET,666159,21,1.0,0.0,1,1,1
2095,716686,DET,593958,89,6.0,3.0,4,4,4
2096,716685,AZ,669194,73,5.67,1.0,3,2,2
2097,716684,CLE,615698,82,6.0,0.0,6,2,3
2098,716683,SEA,622491,108,6.0,0.0,8,4,4
2099,716682,LAD,686752,84,7.0,0.0,3,0,1
2100,716680,STL,425794,104,5.67,6.0,4,3,8
2101,716678,AZ,668678,107,9.0,0.0,9,1,3
2102,716677,STL,680723,76,3.67,4.0,0,2,7
2103,716676,LAD,686218,73,4.33,5.0,4,1,6
2104,716675,CWS,605182,90,7.0,0.0,7,0,3
2105,716679,MIA,691587,87,5.0,2.0,4,3,4
2106,716674,PIT,656605,95,5.0,8.0,4,0,12
2107,716673,KC,676092,20,2.0,0.0,1,1,1
2108,716669,SD,605483,103,6.0,2.0,8,3,5
2109,716671,SEA,669923,102,6.33,4.0,6,2,5
2110,716670,MIL,607067,85,4.67,2.0,6,2,3
2111,716668,COL,621389,84,5.0,4.0,6,1,8
2112,716667,CLE,671106,90,5.0,1.0,6,2,3
2113,716666,NYM,673540,101,6.0,2.0,5,4,4
2114,716665,OAK,621112,87,3.0,2.0,5,3,6
2115,716672,BAL,680694,86,6.0,2.0,9,0,4
2116,716664,BAL,656427,82,3.33,4.0,3,1,8
2117,716663,COL,502624,82,3.33,6.0,3,2,6
2118,716662,LAD,676272,99,7.0,5.0,8,2,6
2119,716661,KC,663704,23,2.0,0.0,1,0,0
2120,716660,AZ,518876,104,5.67,1.0,6,5,4
2121,716659,MIL,489119,84,3.67,1.0,3,3,1
2122,716657,OAK,656794,62,4.0,0.0,5,2,1
2123,716658,CWS,570632,75,4.0,1.0,3,2,4
2124,716655,STL,668868,98,5.0,3.0,6,3,5
2125,716654,NYM,656849,96,6.0,3.0,8,1,8
2126,716653,MIA,456501,92,3.67,5.0,3,3,5
2127,716651,PIT,670912,92,3.67,3.0,4,1,9
2128,716650,CLE,608337,92,7.0,2.0,9,0,3
2129,716649,SD,607625,90,4.33,6.0,2,3,7
2130,716656,SEA,663423,36,2.0,0.0,3,1,1
2131,716648,CWS,669947,95,5.0,3.0,4,2,8
2132,716647,LAD,642232,78,4.0,2.0,5,0,5
2133,716646,MIL,669203,109,8.0,0.0,7,2,0
2134,716645,SEA,682243,93,5.0,5.0,7,1,9
2135,716644,PIT,682847,73,5.33,1.0,0,2,3
2136,716643,MIA,595345,12,0.67,2.0,1,0,3
2137,716642,STL,571945,95,5.33,5.0,2,1,7
2138,716652,BAL,680570,89,4.33,2.0,6,2,7
2139,716640,SD,663362,88,5.0,4.0,1,2,4
2140,716639,NYM,656731,93,5.0,0.0,2,4,2
2141,716638,AZ,573009,13,1.33,1.0,0,0,2
2142,716637,OAK,665622,84,4.33,5.0,3,3,6
2143,716634,COL,663567,91,5.0,6.0,2,2,8
2144,716633,CLE,676440,90,7.0,2.0,8,0,2
2145,716641,KC,666142,105,5.67,2.0,6,6,1
2146,717664,ATL,450203,104,6.0,4.0,9,4,6
2147,716636,STL,641712,80,4.33,7.0,2,3,8
2148,716635,WSH,571578,98,6.67,2.0,8,1,5
2149,716632,CLE,668909,93,6.0,3.0,2,4,5
2150,716630,TEX,641540,102,6.0,3.0,7,3,6
2151,716629,TB,607192,93,6.0,4.0,8,2,6
2152,716627,AZ,605200,78,4.0,3.0,5,3,4
2153,716625,CHC,696136,97,6.0,1.0,2,1,3
2154,716624,OAK,695243,45,2.0,0.0,3,1,1
2155,716623,LAA,672282,108,7.0,3.0,7,0,5
2156,716622,SD,658648,76,2.67,7.0,2,3,6
2157,716590,ATL,657140,62,3.0,6.0,3,2,6
2158,716626,MIA,666200,95,5.0,6.0,5,4,10
2159,716617,CIN,682227,92,4.0,5.0,4,2,7
2160,716631,KC,543475,82,5.0,7.0,3,0,7
2161,716628,NYY,681190,60,3.67,2.0,3,1,3
2162,716621,STL,425794,94,5.0,2.0,3,3,7
2163,716620,WSH,672851,93,4.0,4.0,4,6,8
2164,716619,CLE,615698,86,6.0,1.0,2,3,5
2165,716618,ATL,608331,87,5.0,1.0,6,2,4
2166,716616,TEX,453286,73,5.33,0.0,2,1,3
2167,716612,NYY,607074,93,5.0,1.0,9,4,4
2168,716614,OAK,676664,83,6.0,2.0,3,2,5
2169,716613,TB,641793,85,7.0,3.0,8,0,5
2170,716611,KC,663903,79,5.33,6.0,2,2,9
2171,716610,MIA,608638,16,1.0,0.0,0,0,1
2172,716609,CHC,665871,79,3.33,4.0,4,4,5
2173,716608,SD,608379,86,4.0,7.0,3,3,7
2174,716606,LAA,663776,92,5.0,1.0,4,0,9
2175,716615,AZ,669194,84,4.33,6.0,3,2,7
2176,716607,TB,671737,80,4.67,4.0,7,3,4
2177,716605,CLE,671106,88,5.0,1.0,5,3,5
2178,716604,STL,680723,93,5.33,0.0,7,3,2
2179,716602,LAA,681806,29,2.0,0.0,1,0,1
2180,716601,CIN,683175,82,4.0,3.0,3,4,4
2181,716600,WSH,671131,90,3.67,7.0,2,1,10
2182,716603,ATL,675911,110,7.0,1.0,9,2,4
2183,716598,KC,674444,31,2.0,0.0,4,0,2
2184,716596,OAK,621112,69,3.0,4.0,2,3,4
2185,716595,AZ,668678,90,5.0,6.0,4,2,8
2186,716594,TEX,656756,97,7.0,0.0,3,1,4
2187,716592,MIA,666129,91,6.0,0.0,7,2,4
2188,716589,SD,605483,91,6.0,0.0,8,1,1
2189,716599,CHC,592791,84,5.0,3.0,5,1,7
2190,716597,NYY,650633,87,4.67,1.0,8,1,6
2191,716593,NYY,657376,88,5.33,3.0,3,3,7
2192,716591,WSH,680686,88,6.33,2.0,10,0,5
2193,716588,AZ,518876,98,5.0,7.0,7,4,6
2194,716587,TEX,543135,73,3.33,2.0,3,3,3
2195,716585,MIA,691587,85,4.67,3.0,7,0,5
2196,716584,CIN,571882,27,1.0,1.0,1,0,2
2197,716580,MIN,628317,105,7.0,2.0,8,1,4
2198,716586,TB,650644,87,5.0,3.0,8,1,4
2199,716576,BOS,678394,101,6.0,3.0,10,1,4
2200,716582,ATL,693821,92,5.0,4.0,6,0,9
2201,716583,TB,621107,84,7.0,1.0,8,0,1
2202,716579,NYY,543037,93,5.0,2.0,4,3,6
2203,716578,WSH,663623,102,4.67,4.0,6,5,3
2204,716577,HOU,664299,81,5.0,3.0,6,1,5
2205,716575,TEX,592351,73,3.67,3.0,3,2,7
2206,716568,LAD,676272,91,5.67,3.0,7,2,6
2207,716573,MIN,641927,93,5.0,2.0,6,0,5
2208,716572,PHI,605400,97,4.67,2.0,1,1,7
2209,716571,SF,657277,104,8.0,1.0,6,0,4
2210,716570,DET,669373,91,7.0,1.0,9,0,3
2211,716569,SD,607625,95,6.0,3.0,7,1,5
2212,716567,CHC,657006,83,6.0,6.0,5,2,7
2213,716574,CIN,668881,98,5.67,3.0,6,1,4
2214,716581,SF,676775,76,4.0,3.0,5,2,3
2215,716566,BOS,519242,81,6.0,1.0,10,2,2
2216,716565,ATL,694363,56,3.0,5.0,2,2,7
2217,716564,SD,663362,85,5.33,2.0,5,1,7
2218,716563,NYY,596133,74,4.0,3.0,7,2,4
2219,716562,TEX,641540,85,5.0,0.0,5,3,6
2220,716561,TB,607192,77,4.0,6.0,4,2,8
2221,716560,HOU,641585,90,4.33,5.0,0,4,5
2222,716559,WSH,592866,70,2.0,3.0,1,2,5
2223,716558,CHC,543294,73,5.33,3.0,3,1,7
2224,716557,PHI,624133,106,6.0,1.0,5,4,4
2225,716556,MIN,641154,85,5.0,5.0,8,0,8
2226,716555,CIN,671096,91,3.67,2.0,5,3,6
2227,716554,DET,687830,82,5.0,1.0,11,3,2
2228,716552,LAD,477132,56,4.0,0.0,4,2,2
2229,716550,SF,518397,16,0.67,0.0,0,0,1
2230,716551,NYY,607074,103,6.67,3.0,10,0,6
2231,716553,TB,641793,55,4.67,1.0,3,0,4
2232,716548,BOS,601713,91,6.33,2.0,6,0,4
2233,716547,HOU,664285,92,7.0,0.0,5,1,6
2234,716546,ATL,450203,98,4.67,6.0,5,5,6
2235,716545,CIN,682227,79,4.0,3.0,2,1,6
2236,716544,DET,622766,18,1.0,0.0,1,1,1
2237,716549,TEX,674003,64,3.0,6.0,2,0,7
2238,716542,MIN,543243,81,7.0,0.0,6,0,5
2239,716541,PHI,592836,109,7.0,5.0,3,1,8
2240,716540,SF,640455,87,5.33,3.0,3,0,8
2241,716538,SD,607259,40,3.0,0.0,5,0,1
2242,716537,LAD,571946,16,1.0,0.0,1,0,1
2243,716536,CHC,696136,97,4.33,3.0,5,4,4
2244,716543,WSH,571578,88,6.0,1.0,2,2,4
2245,716539,CWS,605182,109,9.0,1.0,7,0,6
2246,716535,NYM,676130,95,6.0,1.0,6,1,4
2247,716534,MIN,657746,84,5.0,4.0,5,3,5
2248,716533,BOS,676710,84,6.0,2.0,7,0,4
2249,716532,PHI,554430,99,6.0,1.0,5,2,3
2250,716531,MIL,642547,86,6.0,1.0,6,0,4
2251,716530,BAL,607644,86,5.0,1.0,1,3,4
2252,716529,CLE,615698,96,5.67,2.0,3,0,5
2253,716528,DET,593958,70,3.0,5.0,1,1,5
2254,716527,SEA,693433,86,5.0,0.0,6,4,3
2255,716526,COL,621389,87,3.67,7.0,3,2,9
2256,716524,LAA,663776,100,5.0,2.0,7,3,5
2257,716525,CWS,570632,70,6.0,1.0,4,0,4
2258,716523,NYM,664192,88,5.67,2.0,5,2,6
2259,716522,MIN,628317,83,5.0,0.0,8,1,1
2260,716521,PHI,650911,60,4.0,3.0,2,1,7
2261,716520,TOR,579328,82,5.0,1.0,7,1,4
2262,716519,BOS,656557,89,4.0,2.0,4,4,3
2263,716511,SF,502171,52,2.0,5.0,1,1,5
2264,716517,CLE,671106,68,3.0,4.0,1,2,8
2265,716516,COL,663372,86,5.0,0.0,5,2,2
2266,716515,MIL,656730,31,1.0,2.0,2,1,3
2267,716514,BAL,502043,83,4.67,3.0,5,2,5
2268,716512,SEA,622491,99,7.0,2.0,8,3,5
2269,716510,DET,622766,27,0.67,0.0,1,1,2
2270,716518,PIT,663559,24,1.0,2.0,1,2,1
2271,716513,CWS,656629,14,1.0,0.0,1,0,1
2272,716509,PHI,605400,94,6.0,2.0,8,0,6
2273,716508,BAL,680694,100,6.0,0.0,9,2,2
2274,716507,BOS,678394,82,3.0,8.0,2,4,8
2275,716506,MIN,641927,97,5.0,2.0,3,3,3
2276,716505,CLE,608337,105,5.33,3.0,6,3,7
2277,716504,SEA,669923,85,7.0,3.0,3,0,8
2278,716501,LAA,672282,96,4.0,0.0,7,2,3
2279,716502,TOR,592332,104,6.0,0.0,10,3,3
2280,716500,COL,502624,89,6.33,2.0,3,2,5
2281,716499,SF,657277,102,6.0,3.0,4,2,9
2282,716497,PIT,656605,95,5.67,7.0,6,1,9
2283,716495,MIL,605288,84,6.0,1.0,4,2,4
2284,716494,DET,681857,94,6.0,1.0,5,2,2
2285,716503,NYM,673540,100,6.0,2.0,3,2,7
2286,716498,LAA,656288,109,5.0,2.0,7,3,3
2287,716496,ATL,608331,96,6.0,1.0,7,1,3
2288,716493,PIT,670912,93,6.0,0.0,5,5,4
2289,716492,TOR,621244,99,5.67,4.0,6,0,7
2290,716491,MIL,489119,92,6.0,0.0,7,2,3
2291,716490,NYM,656849,94,4.0,4.0,7,2,5
2292,716489,BAL,680570,99,5.0,2.0,7,3,5
2293,716488,DET,669373,87,7.0,0.0,10,1,2
2294,716484,SF,690986,75,5.33,2.0,2,1,3
2295,716487,PIT,656578,34,1.0,0.0,2,2,0
2296,716486,COL,663562,93,5.0,3.0,4,3,4
2297,716485,ATL,450203,24,1.0,0.0,1,2,0
2298,716483,BAL,665152,91,3.33,3.0,3,2,7
2299,716482,MIL,669203,97,5.0,0.0,6,2,2
2300,716481,NYM,656731,99,6.0,3.0,6,1,5
2301,716480,AZ,694297,81,4.33,5.0,8,0,8
2302,716474,SF,640455,85,7.0,0.0,2,0,3
2303,716478,CWS,657053,92,6.33,1.0,2,2,5
2304,716477,SEA,682243,75,4.33,6.0,2,1,6
2305,716476,STL,641712,84,6.0,2.0,2,1,9
2306,716475,LAA,660761,39,1.67,1.0,3,2,2
2307,716473,KC,666142,93,6.0,2.0,5,4,3
2308,716472,DET,687830,89,5.0,1.0,4,3,4
2309,716479,TOR,605135,88,6.67,2.0,8,0,6
2310,716465,LAA,670046,91,5.0,0.0,5,2,5
2311,716470,DET,622766,20,1.33,0.0,1,1,0
2312,716469,COL,623167,92,5.0,2.0,1,2,5
2313,716468,CWS,656302,108,7.0,0.0,11,0,6
2314,716466,NYM,500779,103,6.0,5.0,10,0,8
2315,716464,BAL,607644,96,7.33,1.0,4,1,1
2316,716461,SEA,669302,94,5.67,2.0,2,4,5
2317,716462,PIT,663559,57,2.0,8.0,1,1,9
2318,716460,MIL,605540,87,5.0,4.0,6,2,6
2319,716457,STL,663765,78,3.67,1.0,1,2,4
2320,716456,SF,605154,20,1.33,1.0,1,1,1
2321,716455,KC,543475,82,5.0,0.0,3,2,2
2322,716463,TOR,547943,89,4.33,5.0,2,3,7
2323,716467,ATL,675911,95,5.67,4.0,4,1,7
2324,716459,ATL,642216,89,5.0,2.0,6,2,7
2325,716458,AZ,668678,91,6.0,0.0,8,2,3
2326,716454,NYM,676130,86,4.0,4.0,5,2,4
2327,716453,CWS,605182,87,6.0,2.0,0,0,5
2328,716451,PIT,682990,92,6.0,2.0,4,5,2
2329,716450,BAL,502043,95,7.0,1.0,4,1,5
2330,716452,TOR,579328,73,4.0,3.0,7,0,9
2331,716448,KC,674444,24,1.0,1.0,0,0,3
2332,716447,MIL,642547,70,3.0,4.0,4,0,9
2333,716446,SEA,693433,81,3.33,6.0,6,2,5
2334,716445,LAA,681806,41,2.0,1.0,1,1,2
2335,716444,STL,680723,80,3.33,6.0,4,1,11
2336,716442,DET,593958,100,7.0,0.0,5,4,5
2337,716439,SF,676254,11,1.0,0.0,2,0,0
2338,716449,COL,621389,89,5.33,4.0,5,3,6
2339,716471,AZ,518876,96,5.0,2.0,5,2,4
2340,716441,SD,605483,100,6.0,0.0,7,2,4
2341,716440,TEX,592351,81,6.0,1.0,7,0,5
2342,716436,HOU,434378,96,8.0,1.0,8,1,3
2343,716431,NYY,650633,98,6.0,0.0,5,5,1
2344,716437,SD,607625,123,8.67,0.0,7,3,3
2345,716435,CIN,668881,70,3.0,7.0,3,1,8
2346,716438,LAD,657571,18,0.67,3.0,0,1,3
2347,716433,KC,425844,75,5.0,0.0,5,1,1
2348,716432,PIT,656605,92,6.0,2.0,6,2,3
2349,716429,CHC,657006,90,5.33,3.0,6,1,6
2350,716434,WSH,680686,98,6.0,1.0,7,2,5
2351,716427,AZ,605200,73,3.0,4.0,3,1,8
2352,716425,HOU,664299,91,4.67,3.0,6,3,3
2353,716424,LAD,676272,91,7.0,2.0,9,0,7
2354,716423,STL,571945,101,7.0,1.0,5,2,5
2355,716422,TEX,674003,73,4.0,6.0,3,0,7
2356,716421,OAK,621112,77,3.0,5.0,3,4,4
2357,716428,TB,621107,71,5.0,3.0,4,0,5
2358,716430,MIA,456501,73,4.33,2.0,4,1,4
2359,716426,SD,663362,82,6.0,2.0,2,2,5
2360,716419,TB,607192,70,5.0,0.0,9,1,2
2361,716418,CIN,671096,45,2.33,3.0,1,0,8
2362,716417,AZ,694297,87,5.67,0.0,8,0,5
2363,716416,WSH,571578,90,4.67,4.0,2,4,6
2364,716415,PIT,670912,91,5.0,6.0,6,2,7
2365,716420,TEX,641540,87,7.0,0.0,7,1,3
2366,716413,NYY,543037,105,9.0,0.0,5,0,2
2367,716412,CHC,592791,82,6.0,2.0,3,1,3
2368,716411,MIA,666129,77,4.0,4.0,2,2,3
2369,716410,OAK,683155,75,5.33,3.0,5,1,6
2370,716408,STL,668868,91,5.33,2.0,5,1,5
2371,716407,HOU,664285,83,4.0,3.0,7,5,5
2372,716406,LAD,686218,84,6.0,2.0,10,0,5
2373,716414,KC,680742,29,2.0,1.0,2,0,3
2374,716443,AZ,686826,38,2.67,2.0,1,1,1
2375,716409,PIT,682847,86,5.0,1.0,4,2,4
2376,716405,LAD,642232,72,4.0,9.0,2,1,11
2377,716404,MIA,666200,100,7.33,1.0,10,1,4
2378,716403,NYY,596133,77,4.0,2.0,6,1,6
2379,716401,KC,666142,96,6.33,4.0,8,4,5
2380,716400,OAK,665622,93,6.0,1.0,4,3,3
2381,716399,CHC,573186,38,2.0,2.0,2,0,4
2382,716397,TEX,656756,94,6.0,1.0,5,2,5
2383,716396,STL,641712,84,5.0,3.0,3,3,7
2384,716402,BOS,519242,69,5.0,1.0,2,1,3
2385,716398,MIA,665795,67,3.67,2.0,3,3,6
2386,716395,CLE,615698,101,5.0,4.0,3,1,8
2387,716394,WSH,592866,75,3.33,2.0,4,2,7
2388,716392,TB,650644,40,1.67,1.0,3,2,2
2389,716391,SD,607259,76,5.0,0.0,8,2,2
2390,716390,BOS,601713,87,7.0,0.0,10,1,2
2391,716389,NYY,607074,35,0.0,8.0,0,2,6
2392,716387,MIN,657746,91,5.0,6.0,6,1,8
2393,716386,OAK,686610,94,5.0,4.0,3,3,7
2394,716385,CHC,543294,73,4.33,3.0,2,3,5
2395,716384,HOU,664353,70,6.0,0.0,2,3,2
2396,716382,LAD,458681,85,6.0,2.0,4,4,2
2397,716379,TEX,543135,80,3.33,7.0,5,2,5
2398,716388,CIN,682227,82,6.0,2.0,2,2,5
2399,716393,PHI,674681,85,3.67,9.0,4,0,8
2400,716383,TB,542888,23,1.0,0.0,0,2,0
2401,716381,LAD,477132,83,5.33,2.0,5,2,5
2402,716378,MIA,608638,12,0.67,0.0,0,0,1
2403,716377,BOS,676710,76,6.0,0.0,7,0,1
2404,716376,PHI,592836,106,7.0,4.0,3,4,4
2405,716375,NYY,657376,64,4.0,2.0,3,0,8
2406,716380,CLE,663474,77,4.33,1.0,1,3,3
2407,716373,CHC,696136,44,1.67,6.0,1,1,6
2408,716372,CIN,683175,12,0.0,3.0,0,3,0
2409,716371,OAK,671212,88,7.0,3.0,6,2,2
2410,716370,HOU,434378,94,5.0,0.0,5,3,2
2411,716369,WSH,672851,88,4.0,3.0,5,2,6
2412,716368,MIN,641941,15,1.0,0.0,0,0,0
2413,716366,TEX,571760,85,4.33,0.0,2,1,5
2414,716374,SD,608379,87,7.0,0.0,7,1,3
2415,716364,CHC,592767,28,0.33,3.0,0,3,2
2416,716363,LAD,676272,57,4.0,0.0,4,1,1
2417,716362,MIA,677960,99,6.0,0.0,5,3,2
2418,716361,CLE,608337,106,5.0,5.0,4,4,7
2419,716360,TEX,641540,54,3.33,1.0,4,1,4
2420,716359,MIN,641927,96,6.67,1.0,9,0,2
2421,716355,PHI,621381,13,1.0,0.0,2,0,0
2422,716357,TB,682052,88,5.33,5.0,4,2,8
2423,716356,SD,658648,81,5.0,0.0,7,0,3
2424,716354,WSH,671131,92,5.0,5.0,4,2,5
2425,716353,CIN,668881,101,5.0,4.0,6,1,9
2426,716352,NYY,650633,71,4.0,4.0,1,0,8
2427,716365,OAK,676664,65,4.0,3.0,4,2,4
2428,716358,HOU,664299,80,6.0,0.0,4,2,3
2429,716367,BOS,656557,87,6.0,0.0,6,3,1
